Game Turn, City, Production Added, Current Item, Current Production, Production Needed, Overflow
253, LOC_CITY_NAME_HANDAN, 26.0, BUILDING_STAR_FORT, 292.0, 305, 0.0
253, LOC_CITY_NAME_JIAODONG, 27.1, BUILDING_UNIVERSITY, 27.1, 250, 0.0
253, LOC_CITY_NAME_BRUSSELS, 3.2, PROJECT_ENHANCE_DISTRICT_HARBOR, 167.2, 168, 0.0
253, LOC_CITY_NAME_LA_VENTA, 13.5, PROJECT_ENHANCE_DISTRICT_HOLY_SITE, 100.9, 193, 0.0
253, LOC_CITY_NAME_KANDY, 12.0, UNIT_CROSSBOWMAN, 185.6, 180, 0.0
253, LOC_CITY_NAME_STOCKHOLM, 8.8, PROJECT_ENHANCE_DISTRICT_CAMPUS, 60.9, 168, 0.0
253, LOC_CITY_NAME_AMSTERDAM, 5.4, PROJECT_ENHANCE_DISTRICT_HARBOR, 103.3, 200, 0.0
253, LOC_CITY_NAME_CARTHAGE, 6.3, PROJECT_ENHANCE_DISTRICT_HARBOR, 186.9, 193, 0.0
253, LOC_CITY_NAME_SEOUL, 5.2, UNIT_TRADER, 92.6, 96, 0.0
253, LOC_CITY_NAME_NAN_MADOL, 4.4, PROJECT_ENHANCE_DISTRICT_HARBOR, 105.7, 200, 0.0
254, LOC_CITY_NAME_NIDAROS, 23.8, UNIT_KNIGHT, 46.6, 180, 0.0
254, LOC_CITY_NAME_KRISTIANSAND, 13.4, UNIT_BUILDER, 72.1, 70, 0.0
254, LOC_CITY_NAME_BUENOS_AIRES, 8.1, BUILDING_PETRA, 344.1, 400, 0.0
254, LOC_CITY_NAME_SENA, 0.9, BUILDING_HUEY_TEOCALLI, 47.5, 710, 0.0
254, LOC_CITY_NAME_THEBES, 0.8, BUILDING_GRANARY, 50.9, 65, 0.0
254, LOC_CITY_NAME_RA_KEDET, 16.1, BUILDING_TEMPLE, 125.3, 120, 3.0
254, LOC_CITY_NAME_AKHETATEN, 12.5, BUILDING_UNIVERSITY, 237.8, 250, 0.0
254, LOC_CITY_NAME_MEMPHIS, 16.9, UNIT_BUILDER, 45.8, 94, 0.0
254, LOC_CITY_NAME_IWNW, 8.8, DISTRICT_THEATER, 265.1, 272, 0.0
254, LOC_CITY_NAME_MENDES, 9.1, BUILDING_STAR_FORT, 220.0, 305, 0.0
254, LOC_CITY_NAME_RIO_DE_JANEIRO, 22.8, UNIT_BIPLANE, 168.8, 430, 0.0
254, LOC_CITY_NAME_SAO_PAULO, 55.2, BUILDING_STAR_FORT, 212.3, 305, 0.0
254, LOC_CITY_NAME_SALVADOR, 9.6, BUILDING_WORKSHOP, 136.1, 195, 0.0
254, LOC_CITY_NAME_MANAUS, 13.8, DISTRICT_AERODROME, 74.2, 213, 0.0
254, LOC_CITY_NAME_FORTALEZA, 6.0, DISTRICT_INDUSTRIAL_ZONE, 30.6, 213, 0.0
254, LOC_CITY_NAME_CURITIBA, 10.8, BUILDING_UNIVERSITY, 54.6, 250, 0.0
254, LOC_CITY_NAME_PORTO_ALEGRE, 7.5, BUILDING_WALLS, 77.3, 80, 0.0
254, LOC_CITY_NAME_NATAL, 9.1, PROJECT_CARNIVAL, 236.6, 256, 0.0
254, LOC_CITY_NAME_CAMPINAS, 12.0, BUILDING_CASTLE, 111.1, 225, 0.0
254, LOC_CITY_NAME_POKROVKA, 13.8, UNIT_SETTLER, 206.6, 290, 0.0
254, LOC_CITY_NAME_ISSYK, 3.4, BUILDING_LIBRARY, 10.3, 90, 0.0
254, LOC_CITY_NAME_NEAPOLIS, 35.0, PROJECT_ENHANCE_DISTRICT_CAMPUS, 84.0, 200, 0.0
254, LOC_CITY_NAME_KUL_OBA, 12.5, BUILDING_WALLS, 81.3, 80, 0.0
254, LOC_CITY_NAME_KYOTO, 35.0, PROJECT_ENHANCE_DISTRICT_ENCAMPMENT, 92.2, 161, 0.0
254, LOC_CITY_NAME_TOKYO, 6.3, BUILDING_TEMPLE, 113.5, 120, 0.0
254, LOC_CITY_NAME_OSAKA, 15.6, DISTRICT_CAMPUS, 179.9, 228, 0.0
254, LOC_CITY_NAME_TAKAMATSU, 5.2, BUILDING_MONUMENT, 54.4, 60, 0.0
254, LOC_CITY_NAME_XIAN, 17.3, BUILDING_MUSEUM_ART, 106.9, 290, 0.0
254, LOC_CITY_NAME_BEIJING, 16.3, UNIT_CHINESE_CROUCHING_TIGER, 77.5, 140, 0.0
254, LOC_CITY_NAME_TAIYUAN, 3.8, UNIT_SETTLER, 206.7, 230, 0.0
254, LOC_CITY_NAME_CHANGSHA, 6.3, BUILDING_UNIVERSITY, 169.5, 250, 0.0
254, LOC_CITY_NAME_HANDAN, 26.0, BUILDING_STAR_FORT, 318.0, 305, 0.0
254, LOC_CITY_NAME_JIAODONG, 14.3, BUILDING_UNIVERSITY, 41.4, 250, 0.0
254, LOC_CITY_NAME_BRUSSELS, 3.2, PROJECT_ENHANCE_DISTRICT_HARBOR, 170.4, 172, 0.0
254, LOC_CITY_NAME_LA_VENTA, 12.0, PROJECT_ENHANCE_DISTRICT_HOLY_SITE, 112.9, 193, 0.0
254, LOC_CITY_NAME_KANDY, 4.0, PROJECT_REPAIR_OUTER_DEFENSES, 4.0, 100, 0.0
254, LOC_CITY_NAME_STOCKHOLM, 8.8, PROJECT_ENHANCE_DISTRICT_CAMPUS, 69.7, 168, 0.0
254, LOC_CITY_NAME_AMSTERDAM, 5.4, PROJECT_ENHANCE_DISTRICT_HARBOR, 108.7, 200, 0.0
254, LOC_CITY_NAME_CARTHAGE, 6.3, PROJECT_ENHANCE_DISTRICT_HARBOR, 193.2, 193, 0.2
254, LOC_CITY_NAME_SEOUL, 5.2, UNIT_TRADER, 97.8, 96, 1.8
254, LOC_CITY_NAME_NAN_MADOL, 4.4, PROJECT_ENHANCE_DISTRICT_HARBOR, 110.1, 200, 0.0
255, LOC_CITY_NAME_NIDAROS, 25.0, UNIT_KNIGHT, 71.6, 180, 0.0
255, LOC_CITY_NAME_KRISTIANSAND, 10.5, UNIT_KNIGHT, 10.5, 180, 0.0
255, LOC_CITY_NAME_BUENOS_AIRES, 8.6, BUILDING_PETRA, 352.7, 400, 0.0
255, LOC_CITY_NAME_SENA, 0.9, BUILDING_HUEY_TEOCALLI, 48.4, 710, 0.0
255, LOC_CITY_NAME_THEBES, 1.6, BUILDING_GRANARY, 52.5, 65, 0.0
255, LOC_CITY_NAME_RA_KEDET, 19.1, BUILDING_SYNAGOGUE, 19.1, 190, 0.0
255, LOC_CITY_NAME_AKHETATEN, 12.5, BUILDING_UNIVERSITY, 250.3, 250, 0.3
255, LOC_CITY_NAME_MEMPHIS, 16.9, UNIT_BUILDER, 62.7, 94, 0.0
255, LOC_CITY_NAME_IWNW, 8.8, DISTRICT_THEATER, 273.8, 272, 1.8
255, LOC_CITY_NAME_MENDES, 9.1, BUILDING_STAR_FORT, 229.1, 305, 0.0
255, LOC_CITY_NAME_RIO_DE_JANEIRO, 22.8, UNIT_BIPLANE, 191.6, 430, 0.0
255, LOC_CITY_NAME_SAO_PAULO, 55.2, BUILDING_STAR_FORT, 267.5, 305, 0.0
255, LOC_CITY_NAME_SALVADOR, 9.6, BUILDING_WORKSHOP, 145.7, 195, 0.0
255, LOC_CITY_NAME_MANAUS, 13.8, DISTRICT_AERODROME, 87.9, 213, 0.0
255, LOC_CITY_NAME_FORTALEZA, 6.0, DISTRICT_INDUSTRIAL_ZONE, 36.6, 213, 0.0
255, LOC_CITY_NAME_CURITIBA, 10.8, BUILDING_UNIVERSITY, 65.4, 250, 0.0
255, LOC_CITY_NAME_PORTO_ALEGRE, 7.5, BUILDING_WALLS, 84.8, 80, 1.0
255, LOC_CITY_NAME_NATAL, 9.1, PROJECT_CARNIVAL, 245.6, 256, 0.0
255, LOC_CITY_NAME_CAMPINAS, 12.0, BUILDING_CASTLE, 123.1, 225, 0.0
255, LOC_CITY_NAME_MANAUS, 138.0, DISTRICT_AERODROME, 225.9, 213, 12.9
255, LOC_CITY_NAME_SALVADOR, 138.0, BUILDING_WORKSHOP, 283.7, 195, 88.7
255, LOC_CITY_NAME_POKROVKA, 13.8, UNIT_SETTLER, 220.4, 290, 0.0
255, LOC_CITY_NAME_ISSYK, 3.4, BUILDING_LIBRARY, 13.8, 90, 0.0
255, LOC_CITY_NAME_NEAPOLIS, 35.0, PROJECT_ENHANCE_DISTRICT_CAMPUS, 119.0, 203, 0.0
255, LOC_CITY_NAME_KUL_OBA, 12.5, BUILDING_CASTLE, 12.5, 225, 0.0
255, LOC_CITY_NAME_KYOTO, 35.0, PROJECT_ENHANCE_DISTRICT_ENCAMPMENT, 127.2, 161, 0.0
255, LOC_CITY_NAME_TOKYO, 6.3, BUILDING_TEMPLE, 119.7, 120, 0.0
255, LOC_CITY_NAME_OSAKA, 15.6, DISTRICT_CAMPUS, 195.5, 228, 0.0
255, LOC_CITY_NAME_TAKAMATSU, 5.2, BUILDING_MONUMENT, 59.6, 60, 0.0
255, LOC_CITY_NAME_XIAN, 17.3, BUILDING_MUSEUM_ART, 124.2, 290, 0.0
255, LOC_CITY_NAME_BEIJING, 16.3, UNIT_CHINESE_CROUCHING_TIGER, 93.8, 140, 0.0
255, LOC_CITY_NAME_TAIYUAN, 3.8, UNIT_SETTLER, 210.5, 230, 0.0
255, LOC_CITY_NAME_CHANGSHA, 6.3, BUILDING_UNIVERSITY, 175.8, 250, 0.0
255, LOC_CITY_NAME_HANDAN, 13.0, BUILDING_MARKET, 13.0, 120, 0.0
255, LOC_CITY_NAME_JIAODONG, 14.3, BUILDING_UNIVERSITY, 55.7, 250, 0.0
255, LOC_CITY_NAME_BRUSSELS, 2.8, PROJECT_ENHANCE_DISTRICT_HARBOR, 173.2, 179, 0.0
255, LOC_CITY_NAME_LA_VENTA, 12.0, PROJECT_ENHANCE_DISTRICT_HOLY_SITE, 124.9, 193, 0.0
255, LOC_CITY_NAME_KANDY, 4.0, PROJECT_REPAIR_OUTER_DEFENSES, 4.0, 96, 0.0
255, LOC_CITY_NAME_STOCKHOLM, 8.8, PROJECT_ENHANCE_DISTRICT_CAMPUS, 78.5, 168, 0.0
255, LOC_CITY_NAME_AMSTERDAM, 5.4, PROJECT_ENHANCE_DISTRICT_HARBOR, 114.1, 200, 0.0
255, LOC_CITY_NAME_CARTHAGE, 25.9, BUILDING_STAR_FORT, 25.9, 305, 0.0
255, LOC_CITY_NAME_SEOUL, 28.2, BUILDING_STAR_FORT, 28.2, 305, 0.0
255, LOC_CITY_NAME_NAN_MADOL, 4.4, PROJECT_ENHANCE_DISTRICT_HARBOR, 114.5, 200, 0.0
256, LOC_CITY_NAME_NIDAROS, 25.0, UNIT_KNIGHT, 96.6, 180, 0.0
256, LOC_CITY_NAME_KRISTIANSAND, 10.5, UNIT_KNIGHT, 20.9, 180, 0.0
256, LOC_CITY_NAME_BUENOS_AIRES, 8.6, BUILDING_PETRA, 361.2, 400, 0.0
256, LOC_CITY_NAME_SENA, 0.9, BUILDING_HUEY_TEOCALLI, 49.4, 710, 0.0
256, LOC_CITY_NAME_THEBES, 1.6, BUILDING_GRANARY, 54.1, 65, 0.0
256, LOC_CITY_NAME_RA_KEDET, 16.1, BUILDING_SYNAGOGUE, 35.2, 190, 0.0
256, LOC_CITY_NAME_AKHETATEN, 12.8, UNIT_BUILDER, 12.8, 94, 0.0
256, LOC_CITY_NAME_MEMPHIS, 16.9, UNIT_BUILDER, 79.6, 94, 0.0
256, LOC_CITY_NAME_IWNW, 10.6, BUILDING_UNIVERSITY, 10.6, 250, 0.0
256, LOC_CITY_NAME_MENDES, 9.1, BUILDING_STAR_FORT, 238.2, 305, 0.0
256, LOC_CITY_NAME_RIO_DE_JANEIRO, 22.8, UNIT_BIPLANE, 214.4, 430, 0.0
256, LOC_CITY_NAME_SAO_PAULO, 55.2, BUILDING_STAR_FORT, 322.7, 305, 0.0
256, LOC_CITY_NAME_FORTALEZA, 6.0, DISTRICT_INDUSTRIAL_ZONE, 42.6, 213, 0.0
256, LOC_CITY_NAME_CURITIBA, 10.8, BUILDING_UNIVERSITY, 76.2, 250, 0.0
256, LOC_CITY_NAME_PORTO_ALEGRE, 9.6, BUILDING_CASTLE, 9.6, 225, 0.0
256, LOC_CITY_NAME_NATAL, 9.1, PROJECT_CARNIVAL, 254.7, 256, 0.0
256, LOC_CITY_NAME_CAMPINAS, 12.0, BUILDING_CASTLE, 135.1, 225, 0.0
256, LOC_CITY_NAME_POKROVKA, 13.8, UNIT_SETTLER, 234.2, 290, 0.0
256, LOC_CITY_NAME_ISSYK, 3.4, BUILDING_LIBRARY, 17.2, 90, 0.0
256, LOC_CITY_NAME_NEAPOLIS, 35.0, PROJECT_ENHANCE_DISTRICT_CAMPUS, 154.0, 203, 0.0
256, LOC_CITY_NAME_KUL_OBA, 12.5, BUILDING_CASTLE, 25.0, 225, 0.0
256, LOC_CITY_NAME_KYOTO, 35.0, PROJECT_ENHANCE_DISTRICT_ENCAMPMENT, 162.2, 161, 1.2
256, LOC_CITY_NAME_TOKYO, 6.3, BUILDING_TEMPLE, 126.0, 120, 6.0
256, LOC_CITY_NAME_OSAKA, 15.6, DISTRICT_CAMPUS, 211.1, 228, 0.0
256, LOC_CITY_NAME_TAKAMATSU, 5.2, BUILDING_MONUMENT, 64.8, 60, 4.8
256, LOC_CITY_NAME_XIAN, 17.3, BUILDING_MUSEUM_ART, 141.4, 290, 0.0
256, LOC_CITY_NAME_BEIJING, 16.3, UNIT_CHINESE_CROUCHING_TIGER, 110.0, 140, 0.0
256, LOC_CITY_NAME_TAIYUAN, 3.8, UNIT_SETTLER, 214.2, 230, 0.0
256, LOC_CITY_NAME_CHANGSHA, 6.3, BUILDING_UNIVERSITY, 182.0, 250, 0.0
256, LOC_CITY_NAME_HANDAN, 13.0, BUILDING_MARKET, 26.0, 120, 0.0
256, LOC_CITY_NAME_JIAODONG, 14.3, BUILDING_UNIVERSITY, 70.0, 250, 0.0
256, LOC_CITY_NAME_JIAODONG, 106.0, BUILDING_UNIVERSITY, 176.0, 250, 0.0
256, LOC_CITY_NAME_BRUSSELS, 3.2, PROJECT_ENHANCE_DISTRICT_HARBOR, 176.3, 182, 0.0
256, LOC_CITY_NAME_LA_VENTA, 12.0, PROJECT_ENHANCE_DISTRICT_HOLY_SITE, 136.9, 193, 0.0
256, LOC_CITY_NAME_KANDY, 4.0, PROJECT_REPAIR_OUTER_DEFENSES, 4.0, 92, 0.0
256, LOC_CITY_NAME_STOCKHOLM, 8.8, PROJECT_ENHANCE_DISTRICT_CAMPUS, 87.3, 168, 0.0
256, LOC_CITY_NAME_AMSTERDAM, 5.4, PROJECT_ENHANCE_DISTRICT_HARBOR, 119.5, 200, 0.0
256, LOC_CITY_NAME_CARTHAGE, 25.2, BUILDING_STAR_FORT, 51.1, 305, 0.0
256, LOC_CITY_NAME_SEOUL, 20.8, BUILDING_STAR_FORT, 49.0, 305, 0.0
256, LOC_CITY_NAME_NAN_MADOL, 4.4, PROJECT_ENHANCE_DISTRICT_HARBOR, 118.9, 200, 0.0
257, LOC_CITY_NAME_NIDAROS, 25.0, UNIT_KNIGHT, 121.6, 180, 0.0
257, LOC_CITY_NAME_KRISTIANSAND, 10.5, UNIT_KNIGHT, 31.4, 180, 0.0
257, LOC_CITY_NAME_BUENOS_AIRES, 8.6, BUILDING_PETRA, 369.8, 400, 0.0
257, LOC_CITY_NAME_SENA, 0.9, BUILDING_HUEY_TEOCALLI, 50.3, 710, 0.0
257, LOC_CITY_NAME_THEBES, 1.6, BUILDING_GRANARY, 55.7, 65, 0.0
257, LOC_CITY_NAME_RA_KEDET, 16.1, BUILDING_SYNAGOGUE, 51.3, 190, 0.0
257, LOC_CITY_NAME_AKHETATEN, 12.5, UNIT_BUILDER, 25.3, 94, 0.0
257, LOC_CITY_NAME_MEMPHIS, 16.9, UNIT_BUILDER, 96.5, 94, 2.5
257, LOC_CITY_NAME_IWNW, 8.8, BUILDING_UNIVERSITY, 19.3, 250, 0.0
257, LOC_CITY_NAME_MENDES, 9.1, BUILDING_STAR_FORT, 247.3, 305, 0.0
257, LOC_CITY_NAME_RIO_DE_JANEIRO, 22.8, UNIT_BIPLANE, 237.2, 430, 0.0
257, LOC_CITY_NAME_SAO_PAULO, 27.6, BUILDING_RESEARCH_LAB, 27.6, 580, 0.0
257, LOC_CITY_NAME_SALVADOR, 112.7, BUILDING_RESEARCH_LAB, 112.7, 580, 0.0
257, LOC_CITY_NAME_MANAUS, 39.2, UNIT_BIPLANE, 39.2, 430, 0.0
257, LOC_CITY_NAME_FORTALEZA, 6.0, DISTRICT_INDUSTRIAL_ZONE, 48.6, 213, 0.0
257, LOC_CITY_NAME_CURITIBA, 10.8, BUILDING_UNIVERSITY, 87.0, 250, 0.0
257, LOC_CITY_NAME_PORTO_ALEGRE, 7.5, BUILDING_CASTLE, 17.1, 225, 0.0
257, LOC_CITY_NAME_NATAL, 9.1, PROJECT_CARNIVAL, 263.8, 256, 7.8
257, LOC_CITY_NAME_CAMPINAS, 12.0, BUILDING_CASTLE, 147.1, 225, 0.0
257, LOC_CITY_NAME_POKROVKA, 14.9, UNIT_SETTLER, 249.1, 290, 0.0
257, LOC_CITY_NAME_ISSYK, 3.4, BUILDING_LIBRARY, 20.7, 90, 0.0
257, LOC_CITY_NAME_NEAPOLIS, 35.0, PROJECT_ENHANCE_DISTRICT_CAMPUS, 189.0, 203, 0.0
257, LOC_CITY_NAME_KUL_OBA, 12.5, BUILDING_CASTLE, 37.5, 225, 0.0
257, LOC_CITY_NAME_KYOTO, 77.4, DISTRICT_HOLY_SITE, 120.4, 58, 20.0
257, LOC_CITY_NAME_TOKYO, 18.3, UNIT_SETTLER, 18.3, 200, 0.0
257, LOC_CITY_NAME_OSAKA, 15.6, DISTRICT_CAMPUS, 226.7, 228, 0.0
257, LOC_CITY_NAME_TAKAMATSU, 10.0, UNIT_BUILDER, 10.0, 78, 0.0
257, LOC_CITY_NAME_XIAN, 17.3, BUILDING_MUSEUM_ART, 158.7, 290, 0.0
257, LOC_CITY_NAME_BEIJING, 16.3, UNIT_CHINESE_CROUCHING_TIGER, 126.3, 140, 0.0
257, LOC_CITY_NAME_TAIYUAN, 3.8, UNIT_SETTLER, 218.0, 230, 0.0
257, LOC_CITY_NAME_CHANGSHA, 6.3, BUILDING_UNIVERSITY, 188.3, 250, 0.0
257, LOC_CITY_NAME_HANDAN, 13.0, BUILDING_MARKET, 39.0, 120, 0.0
257, LOC_CITY_NAME_JIAODONG, 13.0, BUILDING_UNIVERSITY, 189.0, 250, 0.0
257, LOC_CITY_NAME_BRUSSELS, 3.2, PROJECT_ENHANCE_DISTRICT_HARBOR, 179.5, 189, 0.0
257, LOC_CITY_NAME_LA_VENTA, 12.0, PROJECT_ENHANCE_DISTRICT_HOLY_SITE, 148.9, 193, 0.0
257, LOC_CITY_NAME_KANDY, 4.8, PROJECT_REPAIR_OUTER_DEFENSES, 4.8, 88, 0.0
257, LOC_CITY_NAME_STOCKHOLM, 8.8, PROJECT_ENHANCE_DISTRICT_CAMPUS, 96.1, 168, 0.0
257, LOC_CITY_NAME_AMSTERDAM, 5.4, PROJECT_ENHANCE_DISTRICT_HARBOR, 124.9, 200, 0.0
257, LOC_CITY_NAME_CARTHAGE, 25.2, BUILDING_STAR_FORT, 76.3, 305, 0.0
257, LOC_CITY_NAME_SEOUL, 20.8, BUILDING_STAR_FORT, 69.8, 305, 0.0
257, LOC_CITY_NAME_NAN_MADOL, 4.4, PROJECT_ENHANCE_DISTRICT_HARBOR, 123.3, 200, 0.0
258, LOC_CITY_NAME_NIDAROS, 25.0, UNIT_KNIGHT, 146.6, 180, 0.0
258, LOC_CITY_NAME_KRISTIANSAND, 10.5, UNIT_KNIGHT, 41.8, 180, 0.0
258, LOC_CITY_NAME_BUENOS_AIRES, 8.6, BUILDING_PETRA, 378.3, 400, 0.0
258, LOC_CITY_NAME_SENA, 0.9, BUILDING_HUEY_TEOCALLI, 51.2, 710, 0.0
258, LOC_CITY_NAME_THEBES, 1.6, BUILDING_GRANARY, 57.3, 65, 0.0
258, LOC_CITY_NAME_RA_KEDET, 16.1, BUILDING_SYNAGOGUE, 67.4, 190, 0.0
258, LOC_CITY_NAME_AKHETATEN, 12.5, UNIT_BUILDER, 37.8, 98, 0.0
258, LOC_CITY_NAME_MEMPHIS, 19.4, UNIT_SETTLER, 19.4, 290, 0.0
258, LOC_CITY_NAME_IWNW, 9.1, BUILDING_UNIVERSITY, 28.4, 250, 0.0
258, LOC_CITY_NAME_MENDES, 9.1, BUILDING_STAR_FORT, 256.4, 305, 0.0
258, LOC_CITY_NAME_RIO_DE_JANEIRO, 22.8, UNIT_BIPLANE, 260.0, 430, 0.0
258, LOC_CITY_NAME_SAO_PAULO, 27.6, BUILDING_RESEARCH_LAB, 55.2, 580, 0.0
258, LOC_CITY_NAME_SALVADOR, 12.0, BUILDING_RESEARCH_LAB, 124.7, 580, 0.0
258, LOC_CITY_NAME_MANAUS, 13.8, , 0.0, 430, 0.0
258, LOC_CITY_NAME_FORTALEZA, 6.0, DISTRICT_INDUSTRIAL_ZONE, 54.6, 213, 0.0
258, LOC_CITY_NAME_CURITIBA, 10.8, BUILDING_UNIVERSITY, 97.8, 250, 0.0
258, LOC_CITY_NAME_PORTO_ALEGRE, 7.5, BUILDING_CASTLE, 24.6, 225, 0.0
258, LOC_CITY_NAME_NATAL, 16.6, DISTRICT_ENCAMPMENT, 16.6, 222, 0.0
258, LOC_CITY_NAME_CAMPINAS, 12.0, BUILDING_CASTLE, 159.1, 225, 0.0
258, LOC_CITY_NAME_POKROVKA, 14.9, UNIT_SETTLER, 264.1, 290, 0.0
258, LOC_CITY_NAME_ISSYK, 3.4, BUILDING_LIBRARY, 24.1, 90, 0.0
258, LOC_CITY_NAME_NEAPOLIS, 36.3, PROJECT_ENHANCE_DISTRICT_CAMPUS, 225.3, 203, 22.3
258, LOC_CITY_NAME_KUL_OBA, 12.5, BUILDING_CASTLE, 50.0, 225, 0.0
258, LOC_CITY_NAME_KYOTO, 57.5, BUILDING_SHRINE, 57.5, 70, 0.0
258, LOC_CITY_NAME_TOKYO, 9.4, UNIT_SETTLER, 27.7, 200, 0.0
258, LOC_CITY_NAME_OSAKA, 15.6, DISTRICT_CAMPUS, 242.3, 228, 14.3
258, LOC_CITY_NAME_TAKAMATSU, 5.2, UNIT_BUILDER, 15.2, 78, 0.0
258, LOC_CITY_NAME_XIAN, 17.3, BUILDING_MUSEUM_ART, 175.9, 290, 0.0
258, LOC_CITY_NAME_BEIJING, 16.3, UNIT_CHINESE_CROUCHING_TIGER, 142.5, 140, 2.5
258, LOC_CITY_NAME_TAIYUAN, 3.8, UNIT_SETTLER, 221.7, 230, 0.0
258, LOC_CITY_NAME_CHANGSHA, 8.8, BUILDING_UNIVERSITY, 197.0, 250, 0.0
258, LOC_CITY_NAME_HANDAN, 13.0, BUILDING_MARKET, 52.0, 120, 0.0
258, LOC_CITY_NAME_JIAODONG, 13.0, BUILDING_UNIVERSITY, 202.0, 250, 0.0
258, LOC_CITY_NAME_BRUSSELS, 3.2, PROJECT_ENHANCE_DISTRICT_HARBOR, 182.6, 193, 0.0
258, LOC_CITY_NAME_LA_VENTA, 12.0, PROJECT_ENHANCE_DISTRICT_HOLY_SITE, 160.9, 193, 0.0
258, LOC_CITY_NAME_KANDY, 4.8, PROJECT_REPAIR_OUTER_DEFENSES, 4.8, 84, 0.0
258, LOC_CITY_NAME_KANDY, 55.0, PROJECT_REPAIR_OUTER_DEFENSES, 55.0, 80, 0.0
258, LOC_CITY_NAME_STOCKHOLM, 8.8, PROJECT_ENHANCE_DISTRICT_CAMPUS, 104.9, 168, 0.0
258, LOC_CITY_NAME_AMSTERDAM, 5.4, PROJECT_ENHANCE_DISTRICT_HARBOR, 130.3, 200, 0.0
258, LOC_CITY_NAME_CARTHAGE, 25.2, BUILDING_STAR_FORT, 101.5, 305, 0.0
258, LOC_CITY_NAME_SEOUL, 20.8, BUILDING_STAR_FORT, 90.6, 305, 0.0
258, LOC_CITY_NAME_NAN_MADOL, 4.4, PROJECT_ENHANCE_DISTRICT_HARBOR, 127.7, 200, 0.0
259, LOC_CITY_NAME_NIDAROS, 25.0, UNIT_KNIGHT, 171.6, 180, 0.0
259, LOC_CITY_NAME_KRISTIANSAND, 10.5, UNIT_KNIGHT, 52.3, 180, 0.0
259, LOC_CITY_NAME_BUENOS_AIRES, 8.6, BUILDING_PETRA, 386.9, 400, 0.0
259, LOC_CITY_NAME_SENA, 0.9, BUILDING_HUEY_TEOCALLI, 52.1, 710, 0.0
259, LOC_CITY_NAME_THEBES, 1.6, BUILDING_GRANARY, 58.9, 65, 0.0
259, LOC_CITY_NAME_RA_KEDET, 16.1, BUILDING_SYNAGOGUE, 83.5, 190, 0.0
259, LOC_CITY_NAME_AKHETATEN, 12.5, UNIT_BUILDER, 50.3, 98, 0.0
259, LOC_CITY_NAME_MEMPHIS, 16.9, UNIT_SETTLER, 36.3, 290, 0.0
259, LOC_CITY_NAME_IWNW, 9.1, BUILDING_UNIVERSITY, 37.5, 250, 0.0
259, LOC_CITY_NAME_MENDES, 9.1, BUILDING_STAR_FORT, 265.5, 305, 0.0
259, LOC_CITY_NAME_RIO_DE_JANEIRO, 22.8, UNIT_BIPLANE, 282.8, 430, 0.0
259, LOC_CITY_NAME_SAO_PAULO, 27.6, BUILDING_RESEARCH_LAB, 82.8, 580, 0.0
259, LOC_CITY_NAME_SALVADOR, 12.0, BUILDING_RESEARCH_LAB, 136.7, 580, 0.0
259, LOC_CITY_NAME_MANAUS, 13.8, BUILDING_RESEARCH_LAB, 13.8, 580, 0.0
259, LOC_CITY_NAME_FORTALEZA, 6.0, DISTRICT_INDUSTRIAL_ZONE, 60.6, 213, 0.0
259, LOC_CITY_NAME_CURITIBA, 10.8, BUILDING_UNIVERSITY, 108.6, 250, 0.0
259, LOC_CITY_NAME_PORTO_ALEGRE, 7.5, BUILDING_CASTLE, 32.1, 225, 0.0
259, LOC_CITY_NAME_NATAL, 8.8, DISTRICT_ENCAMPMENT, 25.3, 222, 0.0
259, LOC_CITY_NAME_CAMPINAS, 12.0, BUILDING_CASTLE, 171.1, 225, 0.0
259, LOC_CITY_NAME_POKROVKA, 14.9, UNIT_SETTLER, 279.0, 290, 0.0
259, LOC_CITY_NAME_ISSYK, 3.4, BUILDING_LIBRARY, 27.6, 90, 0.0
259, LOC_CITY_NAME_NEAPOLIS, 146.3, BUILDING_STAR_FORT, 146.3, 305, 0.0
259, LOC_CITY_NAME_KUL_OBA, 12.5, BUILDING_CASTLE, 62.5, 225, 0.0
259, LOC_CITY_NAME_ISSYK, 111.0, BUILDING_LIBRARY, 138.6, 90, 48.6
259, LOC_CITY_NAME_KYOTO, 37.5, BUILDING_SHRINE, 95.0, 70, 22.5
259, LOC_CITY_NAME_TOKYO, 9.4, UNIT_SETTLER, 37.1, 200, 0.0
259, LOC_CITY_NAME_OSAKA, 29.9, BUILDING_TEMPLE, 119.9, 120, 0.0
259, LOC_CITY_NAME_TAKAMATSU, 5.2, UNIT_BUILDER, 20.4, 78, 0.0
259, LOC_CITY_NAME_XIAN, 17.3, BUILDING_MUSEUM_ART, 193.2, 290, 0.0
259, LOC_CITY_NAME_BEIJING, 18.8, UNIT_CHINESE_CROUCHING_TIGER, 18.8, 140, 0.0
259, LOC_CITY_NAME_TAIYUAN, 3.8, UNIT_SETTLER, 225.5, 230, 0.0
259, LOC_CITY_NAME_CHANGSHA, 8.8, BUILDING_UNIVERSITY, 205.8, 250, 0.0
259, LOC_CITY_NAME_HANDAN, 13.0, BUILDING_MARKET, 65.0, 120, 0.0
259, LOC_CITY_NAME_JIAODONG, 13.0, BUILDING_UNIVERSITY, 215.0, 250, 0.0
