Game Turn, Player, Category, Target Type, Target Info, Unit Info, Extra
265, 3, HL: Move Missionary, , , UNIT_MISSIONARY (3670017), Move: 67 11 -> 70 13 Dist: 4
265, 3, HL: Move Missionary, , , UNIT_MISSIONARY (4587526), Move: 4 24 -> 70 13 Dist: 13
265, 3, HL: Move Missionary, , , UNIT_MISSIONARY (3604489), Move: 58 5 -> 70 13 Dist: 16
265, 3, HL: Move Missionary, , , UNIT_MISSIONARY (4128781), Move: 17 29 -> 70 28 Dist: 22
265, 3, HL: Move Missionary, , , UNIT_MISSIONARY (4390926), Move: 10 28 -> 70 28 Dist: 14
265, 4, HL: Use Great Person, , , UNIT_GREAT_GENERAL (3801092)
265, 4, HL: Move Missionary, , , UNIT_MISSIONARY (3735553), Move: 64 19 -> 70 13 Dist: 9
265, 4, HL: Move Missionary, , , UNIT_MISSIONARY (3604491), Move: 69 11 -> 70 12 Dist: 1
265, 5, Heal, , , UNIT_CHINESE_CROUCHING_TIGER (2424835), 
265, 5, Wander, , , UNIT_CHINESE_CROUCHING_TIGER (2162688), Move To: 33 35
265, 6, HL: End Turn, , , UNIT_SETTLER (1245190)
265, 7, Chase Target, TARGET_LOW_PRIORITY_UNIT, , UNIT_MUSKETMAN (1179648), Move To: 30 17
265, 7, Chase Target, TARGET_LOW_PRIORITY_UNIT, , UNIT_CROSSBOWMAN (983045), Move To: 30 17
265, 7, Wander, , , UNIT_TREBUCHET (851974), Move To: 31 23
265, 7, HL: End Turn, , , UNIT_BUILDER (1048580)
265, 8, Wander, , , UNIT_BOMBARD (1245184), Move To: 57 12
265, 8, Wander, , , UNIT_CROSSBOWMAN (1179651), Move To: 59 19
265, 8, Wander, , , UNIT_CROSSBOWMAN (1114116), Move To: 61 19
265, 8, HL: End Turn, , , UNIT_BUILDER (1310727)
265, 9, Wander, , , UNIT_BOMBARD (1179652), Move To: 17 21
265, 9, HL: End Turn, , , UNIT_SETTLER (589826)
265, 9, HL: End Turn, , , UNIT_BUILDER (1114118)
265, 11, Heal, , , UNIT_GALLEY (262146), 
265, 11, Wander, , , UNIT_CROSSBOWMAN (983041), Move To: 24 35
265, 11, Wander, , , UNIT_BOMBARD (917509), Move To: 20 32
265, 11, Wander, , , UNIT_CROSSBOWMAN (1048582), Move To: 22 32
265, 11, Wander, , , UNIT_PIKEMAN (851975), Move To: 19 27
265, 11, HL: End Turn, , , UNIT_BUILDER (655363)
265, 12, Wander, , , UNIT_CROSSBOWMAN (917504), Move To: 0 11
265, 12, Wander, , , UNIT_BOMBARD (1114113), Move To: 71 13
265, 12, Wander, , , UNIT_CROSSBOWMAN (1048583), Move To: 69 16
265, 12, HL: End Turn, , , UNIT_BUILDER (589826)
265, 13, Wander, , , UNIT_CROSSBOWMAN (1048578), Move To: 19 31
265, 13, Wander, , , UNIT_PIKEMAN (851972), Move To: 15 27
265, 13, Wander, , , UNIT_CROSSBOWMAN (786438), Move To: 20 30
265, 14, Heal, , , UNIT_GALLEY (327683), 
265, 14, HL: End Turn, , , UNIT_BUILDER (458752)
265, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (589832), AT: 65 2
265, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (1769498), AT: 40 11
265, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (720906), AT: 3 32
265, 63, Chase Target, TARGET_LOW_PRIORITY_UNIT, , UNIT_CROSSBOWMAN (17498162), Move To: 31 18
265, 63, Wander, , , UNIT_ARCHER (8323077), Move To: 68 6
265, 63, Wander Back to Camp, , , UNIT_GALLEY (8454150), Move To: 40 11
265, 63, Wander, , , UNIT_CROSSBOWMAN (17235987), Move To: 31 14
265, 63, Wander, , , UNIT_QUADRIREME (4390936), Move To: 42 12
265, 63, Wander, , , UNIT_MAN_AT_ARMS (15859747), Move To: 64 4
265, 63, Wander, , , UNIT_QUADRIREME (5636132), Move To: 41 11
265, 63, Wander, , , UNIT_CROSSBOWMAN (17694774), Move To: 1 33
265, 63, Wander, , , UNIT_GALLEY (7405626), Move To: 43 14
265, 63, Wander, , , UNIT_TREBUCHET (16449595), Move To: 30 16
265, 63, Wander, , , UNIT_MUSKETMAN (17760322), Move To: 31 12
265, 63, Wander, , , UNIT_MUSKETMAN (16318533), Move To: 66 5
265, 63, Wander, , , UNIT_MUSKETMAN (16842824), Move To: 1 30
265, 63, HL: End Turn, , , UNIT_SCOUT (17104912)
265, 63, HL: End Turn, , , UNIT_BATTERING_RAM (16252951)
265, 63, HL: End Turn, , , UNIT_BATTERING_RAM (15597598)
265, 63, HL: End Turn, , , UNIT_BUILDER (16515110)
265, 63, HL: End Turn, , , UNIT_GALLEY (11599911)
265, 63, HL: End Turn, , , UNIT_SCOUT (7798828)
265, 63, HL: End Turn, , , UNIT_SETTLER (17039420)
265, 63, HL: End Turn, , , UNIT_BATTERING_RAM (16908351)
265, 63, HL: End Turn, , , UNIT_SETTLER (16711745)
265, 63, HL: End Turn, , , UNIT_SETTLER (17629251)
266, 1, HL: Move Missionary, , , UNIT_APOSTLE (3538944), Move: 63 10 -> 32 40 Dist: 46
266, 1, HL: Move Missionary, , , UNIT_APOSTLE (3866635), Move: 55 26 -> 32 40 Dist: 30
266, 2, AIR: Rebase, , , UNIT_BIPLANE (4063243), Move To: 33 29
266, 2, HL: Move Missionary, , , UNIT_MISSIONARY (3932160), Move: 21 15 -> 70 13 Dist: 26
266, 2, HL: Move Missionary, , , UNIT_INQUISITOR (3670019), Move: 25 25 -> 25 25 Dist: 0
266, 2, HL: Move Missionary, , , UNIT_INQUISITOR (3604484), Move: 22 23 -> 19 25 Dist: 4
266, 2, HL: Move Missionary, , , UNIT_INQUISITOR (3538951), Move: 20 24 -> 19 24 Dist: 1
266, 2, HL: Move Missionary, , , UNIT_INQUISITOR (3735561), Move: 21 23 -> 19 25 Dist: 3
266, 2, HL: Move Missionary, , , UNIT_MISSIONARY (3997706), Move: 26 23 -> 70 13 Dist: 35
266, 3, HL: Use Great Person, , , UNIT_GREAT_ADMIRAL (4784133)
266, 3, HL: Move Missionary, , , UNIT_MISSIONARY (3670017), Move: 68 15 -> 69 11 Dist: 4
266, 3, HL: Move Missionary, , , UNIT_MISSIONARY (4587526), Move: 1 24 -> 70 13 Dist: 11
266, 3, HL: Move Missionary, , , UNIT_MISSIONARY (3604489), Move: 60 9 -> 70 13 Dist: 12
266, 3, HL: Move Missionary, , , UNIT_MISSIONARY (4128781), Move: 14 27 -> 70 28 Dist: 19
266, 3, HL: Move Missionary, , , UNIT_MISSIONARY (4390926), Move: 6 26 -> 70 13 Dist: 16
266, 4, HL: Move Missionary, , , UNIT_MISSIONARY (3735553), Move: 66 18 -> 70 13 Dist: 7
266, 4, HL: Move Missionary, , , UNIT_MISSIONARY (3604491), Move: 69 11 -> 70 12 Dist: 1
266, 5, Wander, , , UNIT_CHINESE_CROUCHING_TIGER (2162688), Move To: 33 35
266, 6, Support Formation, , , UNIT_CROSSBOWMAN (1310724), 69 33
266, 7, Chase Target, TARGET_LOW_PRIORITY_UNIT, , UNIT_MUSKETMAN (1179648), Move To: 30 17
266, 7, Chase Target, TARGET_LOW_PRIORITY_UNIT, , UNIT_CROSSBOWMAN (983045), Move To: 30 17
266, 7, HL: End Turn, , , UNIT_BUILDER (1048580)
266, 8, Wander, , , UNIT_BOMBARD (1245184), Move To: 56 12
266, 8, Wander, , , UNIT_CROSSBOWMAN (1179651), Move To: 59 21
266, 8, Wander, , , UNIT_CROSSBOWMAN (1114116), Move To: 61 21
266, 8, HL: End Turn, , , UNIT_BUILDER (1310727)
266, 9, Wander, , , UNIT_BOMBARD (1179652), Move To: 17 20
266, 9, HL: End Turn, , , UNIT_SETTLER (589826)
266, 9, HL: End Turn, , , UNIT_BUILDER (1114118)
266, 11, Heal, , , UNIT_GALLEY (262146), 
266, 11, Wander, , , UNIT_CROSSBOWMAN (983041), Move To: 25 35
266, 11, Wander, , , UNIT_BOMBARD (917509), Move To: 19 30
266, 11, Wander, , , UNIT_CROSSBOWMAN (1048582), Move To: 23 32
266, 11, Wander, , , UNIT_PIKEMAN (851975), Move To: 20 27
266, 11, HL: End Turn, , , UNIT_BUILDER (655363)
266, 12, Wander, , , UNIT_CROSSBOWMAN (917504), Move To: 72 11
266, 12, Wander, , , UNIT_BOMBARD (1114113), Move To: 71 14
266, 12, Wander, , , UNIT_CROSSBOWMAN (1048583), Move To: 68 17
266, 12, HL: End Turn, , , UNIT_BUILDER (589826)
266, 13, Wander, , , UNIT_CROSSBOWMAN (1048578), Move To: 18 29
266, 13, Wander, , , UNIT_CROSSBOWMAN (786438), Move To: 18 30
266, 14, Heal, , , UNIT_GALLEY (327683), 
266, 14, HL: End Turn, , , UNIT_BUILDER (458752)
266, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (589832), AT: 65 2
266, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (1769498), AT: 40 11
266, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (720906), AT: 3 32
266, 63, Attack Civilian, TARGET_CIVILIAN_UNIT, UNIT_BUILDER (3932168), UNIT_GALLEY (8454150), Available Units: 1
266, 63, Move to safety, , , UNIT_TREBUCHET (16449595), Current Danger: 40
266, 63, Chase Target, TARGET_LOW_PRIORITY_UNIT, , UNIT_CROSSBOWMAN (17498162), Move To: 31 18
266, 63, Wander, , , UNIT_ARCHER (8323077), Move To: 67 5
266, 63, Wander, , , UNIT_CROSSBOWMAN (17235987), Move To: 32 15
266, 63, Wander, , , UNIT_QUADRIREME (4390936), Move To: 40 10
266, 63, Wander, , , UNIT_MAN_AT_ARMS (15859747), Move To: 65 4
266, 63, Wander, , , UNIT_QUADRIREME (5636132), Move To: 41 7
266, 63, Wander, , , UNIT_CROSSBOWMAN (17694774), Move To: 2 33
266, 63, Wander, , , UNIT_GALLEY (7405626), Move To: 42 13
266, 63, Wander, , , UNIT_MUSKETMAN (17760322), Move To: 31 13
266, 63, Wander, , , UNIT_MUSKETMAN (16318533), Move To: 67 4
266, 63, Wander, , , UNIT_MUSKETMAN (16842824), Move To: 2 30
266, 63, HL: End Turn, , , UNIT_SCOUT (17104912)
266, 63, HL: End Turn, , , UNIT_BATTERING_RAM (16252951)
266, 63, HL: End Turn, , , UNIT_BATTERING_RAM (15597598)
266, 63, HL: End Turn, , , UNIT_BUILDER (16515110)
266, 63, HL: End Turn, , , UNIT_GALLEY (11599911)
266, 63, HL: End Turn, , , UNIT_SCOUT (7798828)
266, 63, HL: End Turn, , , UNIT_SETTLER (17039420)
266, 63, HL: End Turn, , , UNIT_BATTERING_RAM (16908351)
266, 63, HL: End Turn, , , UNIT_SETTLER (16711745)
266, 63, HL: End Turn, , , UNIT_SETTLER (17629251)
267, 1, HL: Move Missionary, , , UNIT_APOSTLE (3538944), Move: 64 13 -> 32 40 Dist: 46
267, 1, HL: Move Missionary, , , UNIT_APOSTLE (3866635), Move: 61 28 -> 32 40 Dist: 35
267, 2, AIR: Assault, , , UNIT_BIPLANE (4063243), Air Assault at: 33 30
267, 2, HL: Move To Safety, , , UNIT_MISSIONARY (3997706), Move To: 26 28
267, 2, HL: Move Missionary, , , UNIT_MISSIONARY (3932160), Move: 19 10 -> 69 11 Dist: 24
267, 2, HL: Move Missionary, , , UNIT_INQUISITOR (3670019), Move: 25 25 -> 25 25 Dist: 0
267, 2, HL: Move Missionary, , , UNIT_INQUISITOR (3604484), Move: 20 23 -> 19 24 Dist: 2
267, 2, HL: Move Missionary, , , UNIT_INQUISITOR (3538951), Move: 18 24 -> 18 25 Dist: 1
267, 2, HL: Move Missionary, , , UNIT_INQUISITOR (3735561), Move: 18 23 -> 19 24 Dist: 1
267, 3, HL: Move Missionary, , , UNIT_MISSIONARY (3670017), Move: 68 15 -> 69 11 Dist: 4
267, 3, HL: Move Missionary, , , UNIT_MISSIONARY (4587526), Move: 0 23 -> 69 11 Dist: 12
267, 3, HL: Move Missionary, , , UNIT_MISSIONARY (3604489), Move: 63 11 -> 69 11 Dist: 6
267, 3, HL: Move Missionary, , , UNIT_MISSIONARY (4128781), Move: 8 28 -> 70 28 Dist: 12
267, 3, HL: Move Missionary, , , UNIT_MISSIONARY (4390926), Move: 3 24 -> 69 11 Dist: 14
267, 4, HL: Move Missionary, , , UNIT_MISSIONARY (3735553), Move: 67 16 -> 32 40 Dist: 47
267, 4, HL: Move Missionary, , , UNIT_MISSIONARY (3866628), Move: 64 29 -> 64 28 Dist: 1
267, 5, Wander, , , UNIT_CHINESE_CROUCHING_TIGER (2162688), Move To: 33 36
267, 5, Wander, , , UNIT_CHINESE_CROUCHING_TIGER (2555908), Move To: 33 35
267, 6, HL: End Turn, , , UNIT_SETTLER (1245190)
267, 7, Chase Target, TARGET_LOW_PRIORITY_UNIT, , UNIT_MUSKETMAN (1179648), Move To: 30 17
267, 7, Chase Target, TARGET_LOW_PRIORITY_UNIT, , UNIT_CROSSBOWMAN (983045), Move To: 30 17
267, 7, HL: End Turn, , , UNIT_BUILDER (1048580)
267, 8, Wander, , , UNIT_BOMBARD (1245184), Move To: 57 13
267, 8, Wander, , , UNIT_CROSSBOWMAN (1179651), Move To: 61 20
267, 8, Wander, , , UNIT_CROSSBOWMAN (1114116), Move To: 61 22
267, 8, HL: End Turn, , , UNIT_BUILDER (1310727)
267, 9, Wander, , , UNIT_BOMBARD (1179652), Move To: 16 20
267, 9, HL: End Turn, , , UNIT_SETTLER (589826)
267, 9, HL: End Turn, , , UNIT_BUILDER (1114118)
267, 11, Heal, , , UNIT_GALLEY (262146), 
267, 11, Wander, , , UNIT_CROSSBOWMAN (983041), Move To: 25 34
267, 11, Wander, , , UNIT_BOMBARD (917509), Move To: 19 28
267, 11, Wander, , , UNIT_CROSSBOWMAN (1048582), Move To: 21 32
267, 11, Wander, , , UNIT_PIKEMAN (851975), Move To: 20 28
267, 11, HL: End Turn, , , UNIT_BUILDER (655363)
267, 12, Wander, , , UNIT_CROSSBOWMAN (917504), Move To: 71 11
267, 12, Wander, , , UNIT_BOMBARD (1114113), Move To: 71 13
267, 12, Wander, , , UNIT_CROSSBOWMAN (1048583), Move To: 69 16
267, 12, HL: End Turn, , , UNIT_BUILDER (589826)
267, 13, Wander, , , UNIT_CROSSBOWMAN (1048578), Move To: 20 30
267, 13, Wander, , , UNIT_CROSSBOWMAN (786438), Move To: 19 30
267, 14, Heal, , , UNIT_GALLEY (327683), 
267, 14, HL: End Turn, , , UNIT_BUILDER (458752)
267, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (589832), AT: 65 2
267, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (1769498), AT: 40 11
267, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (720906), AT: 3 32
267, 63, Pillage Improvement, TARGET_ENEMY_IMPROVEMENT, ?, UNIT_GALLEY (7405626), Available Units: 1
267, 63, Chase Target, TARGET_LOW_PRIORITY_UNIT, , UNIT_CROSSBOWMAN (17498162), Move To: 31 18
267, 63, Wander, , , UNIT_ARCHER (8323077), Move To: 67 6
267, 63, Wander, , , UNIT_CROSSBOWMAN (17235987), Move To: 31 14
267, 63, Wander, , , UNIT_QUADRIREME (4390936), Move To: 40 6
267, 63, Wander, , , UNIT_MAN_AT_ARMS (15859747), Move To: 64 2
267, 63, Wander, , , UNIT_QUADRIREME (5636132), Move To: 39 7
267, 63, Wander, , , UNIT_CROSSBOWMAN (17694774), Move To: 1 31
267, 63, Wander, , , UNIT_TREBUCHET (16449595), Move To: 32 14
267, 63, Wander, , , UNIT_MUSKETMAN (17760322), Move To: 32 15
267, 63, Wander, , , UNIT_MUSKETMAN (16318533), Move To: 66 5
267, 63, Wander, , , UNIT_MUSKETMAN (16842824), Move To: 3 30
267, 63, HL: End Turn, , , UNIT_SCOUT (17104912)
267, 63, HL: End Turn, , , UNIT_BATTERING_RAM (16252951)
267, 63, HL: End Turn, , , UNIT_BATTERING_RAM (15597598)
267, 63, HL: End Turn, , , UNIT_BUILDER (16515110)
267, 63, HL: End Turn, , , UNIT_GALLEY (11599911)
267, 63, HL: End Turn, , , UNIT_SCOUT (7798828)
267, 63, HL: End Turn, , , UNIT_SETTLER (17039420)
267, 63, HL: End Turn, , , UNIT_BATTERING_RAM (16908351)
267, 63, HL: End Turn, , , UNIT_SETTLER (16711745)
267, 63, HL: End Turn, , , UNIT_SETTLER (17629251)
268, 1, HL: Move Missionary, , , UNIT_APOSTLE (3538944), Move: 62 13 -> 32 40 Dist: 44
268, 1, HL: Move Missionary, , , UNIT_APOSTLE (3866635), Move: 55 31 -> 32 40 Dist: 28
268, 2, HL: Move To Safety, , , UNIT_INQUISITOR (3604484), Move To: 21 25
268, 2, HL: Move To Safety, , , UNIT_INQUISITOR (3538951), Move To: 22 24
268, 2, HL: Move Missionary, , , UNIT_MISSIONARY (3932160), Move: 15 7 -> 69 11 Dist: 22
268, 2, HL: Move Missionary, , , UNIT_INQUISITOR (3670019), Move: 25 25 -> 25 25 Dist: 0
268, 2, HL: Move Missionary, , , UNIT_INQUISITOR (3735561), Move: 18 23 -> 33 29 Dist: 18
268, 2, HL: Move Missionary, , , UNIT_MISSIONARY (3997706), Move: 26 28 -> 69 11 Dist: 39
268, 3, HL: Move Missionary, , , UNIT_MISSIONARY (3670017), Move: 68 11 -> 69 11 Dist: 1
268, 3, HL: Move Missionary, , , UNIT_MISSIONARY (4587526), Move: 1 20 -> 69 11 Dist: 10
268, 3, HL: Move Missionary, , , UNIT_MISSIONARY (3604489), Move: 67 11 -> 69 11 Dist: 2
268, 3, HL: Move Missionary, , , UNIT_MISSIONARY (4128781), Move: 5 25 -> 70 28 Dist: 11
268, 3, HL: Move Missionary, , , UNIT_MISSIONARY (4390926), Move: 2 23 -> 69 11 Dist: 13
268, 4, HL: Move Missionary, , , UNIT_MISSIONARY (3735553), Move: 65 17 -> 32 40 Dist: 45
268, 4, HL: Move Missionary, , , UNIT_MISSIONARY (3866628), Move: 64 29 -> 32 40 Dist: 38
268, 5, Wander, , , UNIT_CHINESE_CROUCHING_TIGER (2555908), Move To: 33 35
268, 6, HL: End Turn, , , UNIT_SETTLER (1245190)
268, 7, Chase Target, TARGET_LOW_PRIORITY_UNIT, , UNIT_MUSKETMAN (1179648), Move To: 30 17
268, 7, Chase Target, TARGET_LOW_PRIORITY_UNIT, , UNIT_CROSSBOWMAN (983045), Move To: 30 17
268, 7, Wander, , , UNIT_BOMBARD (1310722), Move To: 30 20
268, 7, HL: End Turn, , , UNIT_BUILDER (1048580)
268, 8, Wander, , , UNIT_BOMBARD (1245184), Move To: 58 12
268, 8, Wander, , , UNIT_CROSSBOWMAN (1179651), Move To: 61 18
268, 8, Wander, , , UNIT_CROSSBOWMAN (1114116), Move To: 59 21
268, 8, HL: End Turn, , , UNIT_BUILDER (1310727)
268, 9, Wander, , , UNIT_BOMBARD (1179652), Move To: 16 19
268, 9, HL: End Turn, , , UNIT_SETTLER (589826)
268, 9, HL: End Turn, , , UNIT_BUILDER (1114118)
268, 11, Heal, , , UNIT_GALLEY (262146), 
268, 11, Wander, , , UNIT_CROSSBOWMAN (983041), Move To: 25 35
268, 11, Wander, , , UNIT_BOMBARD (917509), Move To: 20 27
268, 11, Wander, , , UNIT_CROSSBOWMAN (1048582), Move To: 22 33
268, 11, Wander, , , UNIT_PIKEMAN (851975), Move To: 20 29
268, 11, HL: End Turn, , , UNIT_BUILDER (655363)
268, 12, Wander, , , UNIT_CROSSBOWMAN (917504), Move To: 72 9
268, 12, Wander, , , UNIT_BOMBARD (1114113), Move To: 71 12
268, 12, Wander, , , UNIT_CROSSBOWMAN (1048583), Move To: 71 16
268, 12, HL: End Turn, , , UNIT_BUILDER (589826)
268, 13, Wander, , , UNIT_CROSSBOWMAN (1048578), Move To: 18 29
268, 13, Wander, , , UNIT_CROSSBOWMAN (786438), Move To: 19 29
268, 14, Heal, , , UNIT_GALLEY (327683), 
268, 14, HL: End Turn, , , UNIT_BUILDER (458752)
268, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (589832), AT: 65 2
268, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (1769498), AT: 40 11
268, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (720906), AT: 3 32
268, 63, Pillage Improvement, TARGET_ENEMY_IMPROVEMENT, ?, UNIT_GALLEY (7405626), Available Units: 1
268, 63, Attack Units, TARGET_LOW_PRIORITY_UNIT, UNIT_MISSIONARY (4128781), UNIT_MUSKETMAN (16842824), Expected Damage: 0, Move 3 28 Attack -9999 -9999
268, 63, Chase Target, TARGET_LOW_PRIORITY_UNIT, , UNIT_CROSSBOWMAN (17498162), Move To: 31 18
268, 63, Wander, , , UNIT_ARCHER (8323077), Move To: 66 6
268, 63, Wander, , , UNIT_CROSSBOWMAN (17235987), Move To: 30 14
268, 63, Wander, , , UNIT_QUADRIREME (4390936), Move To: 41 8
268, 63, Wander, , , UNIT_MAN_AT_ARMS (15859747), Move To: 64 4
268, 63, Wander, , , UNIT_QUADRIREME (5636132), Move To: 42 6
268, 63, Wander, , , UNIT_CROSSBOWMAN (17694774), Move To: 2 31
268, 63, Wander, , , UNIT_TREBUCHET (16449595), Move To: 31 14
268, 63, Wander, , , UNIT_MUSKETMAN (17760322), Move To: 31 15
268, 63, Wander, , , UNIT_MUSKETMAN (16318533), Move To: 67 5
268, 63, HL: End Turn, , , UNIT_SCOUT (17104912)
268, 63, HL: End Turn, , , UNIT_BATTERING_RAM (16252951)
268, 63, HL: End Turn, , , UNIT_BATTERING_RAM (15597598)
268, 63, HL: End Turn, , , UNIT_BUILDER (16515110)
268, 63, HL: End Turn, , , UNIT_GALLEY (11599911)
268, 63, HL: End Turn, , , UNIT_SCOUT (7798828)
268, 63, HL: End Turn, , , UNIT_SETTLER (17039420)
268, 63, HL: End Turn, , , UNIT_BATTERING_RAM (16908351)
268, 63, HL: End Turn, , , UNIT_SETTLER (16711745)
268, 63, HL: End Turn, , , UNIT_SETTLER (17629251)
269, 1, HL: Move Missionary, , , UNIT_APOSTLE (3538944), Move: 59 13 -> 32 40 Dist: 41
269, 1, HL: Move Missionary, , , UNIT_APOSTLE (3866635), Move: 52 33 -> 32 40 Dist: 24
269, 2, HL: Move To Safety, , , UNIT_INQUISITOR (3604484), Move To: 24 18
269, 2, HL: Move To Safety, , , UNIT_INQUISITOR (3735561), Move To: 24 27
269, 2, HL: Move To Safety, , , UNIT_MISSIONARY (3997706), Move To: 25 18
269, 2, HL: Move Missionary, , , UNIT_MISSIONARY (3932160), Move: 10 7 -> 70 13 Dist: 17
269, 2, HL: Move Missionary, , , UNIT_INQUISITOR (3670019), Move: 25 25 -> 25 25 Dist: 0
269, 2, HL: Move Missionary, , , UNIT_INQUISITOR (3538951), Move: 22 24 -> 23 21 Dist: 3
269, 2, HL: Move Missionary, , , UNIT_MISSIONARY (4128780), Move: 26 23 -> 70 13 Dist: 35
269, 3, HL: Move To Safety, , , UNIT_MISSIONARY (4128781), Move To: 6 28
269, 3, HL: Move Missionary, , , UNIT_MISSIONARY (4587526), Move: 73 17 -> 71 12 Dist: 5
269, 3, HL: Move Missionary, , , UNIT_MISSIONARY (3604489), Move: 69 11 -> 70 12 Dist: 1
269, 3, HL: Move Missionary, , , UNIT_MISSIONARY (4390926), Move: 1 20 -> 70 13 Dist: 8
269, 4, HL: Move Missionary, , , UNIT_MISSIONARY (3735553), Move: 64 19 -> 32 40 Dist: 43
269, 4, HL: Move Missionary, , , UNIT_MISSIONARY (3866628), Move: 65 28 -> 32 40 Dist: 39
269, 5, Wander, , , UNIT_CHINESE_CROUCHING_TIGER (2555908), Move To: 32 36
269, 6, HL: End Turn, , , UNIT_SETTLER (1245190)
269, 7, Chase Target, TARGET_LOW_PRIORITY_UNIT, , UNIT_MUSKETMAN (1179648), Move To: 30 17
269, 7, Chase Target, TARGET_LOW_PRIORITY_UNIT, , UNIT_CROSSBOWMAN (983045), Move To: 30 17
269, 7, Wander, , , UNIT_BOMBARD (1310722), Move To: 29 21
269, 7, Wander, , , UNIT_BOMBARD (1376259), Move To: 28 21
269, 7, HL: End Turn, , , UNIT_BUILDER (1048580)
269, 8, Wander, , , UNIT_BOMBARD (1245184), Move To: 57 13
269, 8, Wander, , , UNIT_CROSSBOWMAN (1179651), Move To: 59 18
269, 8, Wander, , , UNIT_CROSSBOWMAN (1114116), Move To: 59 20
269, 8, HL: End Turn, , , UNIT_BUILDER (1310727)
269, 9, Wander, , , UNIT_BOMBARD (1179652), Move To: 16 20
269, 9, HL: End Turn, , , UNIT_SETTLER (589826)
269, 9, HL: End Turn, , , UNIT_BUILDER (1114118)
269, 11, Heal, , , UNIT_GALLEY (262146), 
269, 11, Wander, , , UNIT_CROSSBOWMAN (983041), Move To: 24 35
269, 11, Wander, , , UNIT_BOMBARD (917509), Move To: 19 28
269, 11, Wander, , , UNIT_CROSSBOWMAN (1048582), Move To: 23 32
269, 11, Wander, , , UNIT_PIKEMAN (851975), Move To: 19 27
269, 11, HL: End Turn, , , UNIT_BUILDER (655363)
269, 12, Wander, , , UNIT_CROSSBOWMAN (917504), Move To: 71 9
269, 12, Wander, , , UNIT_BOMBARD (1114113), Move To: 72 13
269, 12, Wander, , , UNIT_CROSSBOWMAN (1048583), Move To: 69 16
269, 12, HL: End Turn, , , UNIT_BUILDER (589826)
269, 13, Wander, , , UNIT_CROSSBOWMAN (1048578), Move To: 17 28
269, 13, Wander, , , UNIT_CROSSBOWMAN (786438), Move To: 19 31
269, 14, Heal, , , UNIT_GALLEY (327683), 
269, 14, HL: End Turn, , , UNIT_BUILDER (458752)
269, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (589832), AT: 65 2
269, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (1769498), AT: 40 11
269, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (720906), AT: 3 32
269, 63, Move to safety, , , UNIT_GALLEY (7405626), Current Danger: 1
269, 63, Attack Units, TARGET_LOW_PRIORITY_UNIT, UNIT_MISSIONARY (4128781), UNIT_MUSKETMAN (16842824), Expected Damage: 0, Move 5 28 Attack -9999 -9999
269, 63, Chase Target, TARGET_LOW_PRIORITY_UNIT, , UNIT_CROSSBOWMAN (17498162), Move To: 31 18
269, 63, Wander, , , UNIT_ARCHER (8323077), Move To: 66 5
269, 63, Wander, , , UNIT_CROSSBOWMAN (17235987), Move To: 30 15
269, 63, Wander, , , UNIT_QUADRIREME (4390936), Move To: 40 8
269, 63, Wander, , , UNIT_MAN_AT_ARMS (15859747), Move To: 64 3
269, 63, Wander, , , UNIT_QUADRIREME (5636132), Move To: 41 9
269, 63, Wander, , , UNIT_CROSSBOWMAN (17694774), Move To: 4 30
269, 63, Wander, , , UNIT_TREBUCHET (16449595), Move To: 29 15
269, 63, Wander, , , UNIT_MUSKETMAN (17760322), Move To: 31 16
269, 63, Wander, , , UNIT_MUSKETMAN (16318533), Move To: 67 4
269, 63, HL: End Turn, , , UNIT_SCOUT (17104912)
269, 63, HL: End Turn, , , UNIT_BATTERING_RAM (16252951)
269, 63, HL: End Turn, , , UNIT_BATTERING_RAM (15597598)
269, 63, HL: End Turn, , , UNIT_BUILDER (16515110)
269, 63, HL: End Turn, , , UNIT_GALLEY (11599911)
269, 63, HL: End Turn, , , UNIT_SCOUT (7798828)
