Game Turn, Player, Unit, From X, From Y, To X, To Y, Info, Checksum
260, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_BATTERING_RAM (16908351), 31, 11, -9999, -9999, 2325, ffffffff
260, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_SETTLER (16711745), 2, 24, -9999, -9999, 2325, ffffffff
260, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_GALLEY (9633854), 39, 13, -9999, -9999, 2325, ffffffff
260, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_MUSKETMAN (17760322), 31, 12, -9999, -9999, 2325, ffffffff
260, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_MUSKETMAN (16318533), 66, 5, -9999, -9999, 2325, ffffffff
260, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_SETTLER (17629251), 4, 27, -9999, -9999, 2325, ffffffff
260, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_MUSKETMAN (16842824), 3, 28, -9999, -9999, 2325, ffffffff
260, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_MUSKETMAN (17432628), 4, 31, 6, 29, 272, bf9fa221
260, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_GALLEY (8454150), 50, 19, 52, 16, 256, 56792105
260, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_GALLEY (8454150), 50, 17, 52, 16, 0, b5c4f03c
260, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_ARCHER (8323077), 67, 7, 66, 7, 256, 2a80b4aa
260, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_CROSSBOWMAN (17235987), 30, 15, 32, 15, 256,  e8314d4
260, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_QUADRIREME (4390936), 38, 15, 38, 11, 256, 5631dbc3
260, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_MAN_AT_ARMS (15859747), 63, 7, 62, 6, 256, 1e67a30a
260, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_QUADRIREME (5636132), 42, 13, 42, 15, 256, afba7f7d
260, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_CROSSBOWMAN (17498162), 31, 13, 31, 15, 256, 29e86be3
260, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_CROSSBOWMAN (17694774), 2, 30, 2, 32, 256, 672ee35b
260, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_GALLEY (7405626), 39, 11, 39, 9, 256, 98af2648
260, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_TREBUCHET (16449595), 30, 16, 29, 17, 256, 4fede7af
260, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_GALLEY (9633854), 39, 13, 38, 12, 256, 62d636c3
260, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_MUSKETMAN (17760322), 31, 12, 31, 11, 256, f14efb17
260, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_MUSKETMAN (16318533), 66, 5, 67, 6, 256, a7fc6276
260, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_MUSKETMAN (16842824), 3, 28, 2, 29, 256, 9372c41d
261, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_GALLEY (8454150), 52, 16, -9999, -9999, 2833, ffffffff
261, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 47, 10, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_NORWAY_NAME, UNIT_TRADER (2424834), 59, 11, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_NORWAY_NAME, UNIT_KNIGHT (3866627), 51, 10, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_NORWAY_NAME, UNIT_TRADER (3670021), 57, 17, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3735563), 51, 10, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3801098), 53, 15, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_NORWAY_NAME, UNIT_KNIGHT (3866627), 51, 10, 53, 13, 16656, 2427bed8
261, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3735563), 51, 10, 53, 10, 16656, a7ef2969
261, LOC_CIVILIZATION_NORWAY_NAME, UNIT_BUILDER (3801098), 53, 15, 54, 15, 16656, 6844dce5
261, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_MAN_AT_ARMS (15859747), 62, 6, -9999, -9999, 2833, ffffffff
261, LOC_CIVILIZATION_EGYPT_NAME, UNIT_APOSTLE (3538944), 61, 13, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_EGYPT_NAME, UNIT_BUILDER (3604481), 55, 20, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_EGYPT_NAME, UNIT_GREAT_ARTIST (3407875), 53, 26, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_EGYPT_NAME, UNIT_SPEARMAN (1769478), 53, 28, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_EGYPT_NAME, UNIT_GREAT_WRITER (2818050), 57, 30, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_EGYPT_NAME, UNIT_SETTLER (3670026), 53, 28, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_EGYPT_NAME, UNIT_GREAT_WRITER (3211271), 55, 32, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_EGYPT_NAME, UNIT_SETTLER (3670026), 53, 28, 64, 13, 276, 338c7cf4
261, LOC_CIVILIZATION_EGYPT_NAME, UNIT_SETTLER (3670026), 53, 28, 64, 13, 4353, a738d542
261, LOC_CIVILIZATION_EGYPT_NAME, UNIT_SPEARMAN (1769478), 53, 28, 68, 39, 256, ac453945
261, LOC_CIVILIZATION_EGYPT_NAME, UNIT_APOSTLE (3538944), 61, 13, 63, 10, 4360, eb138d00
261, LOC_CIVILIZATION_EGYPT_NAME, UNIT_BUILDER (3604481), 55, 20, 61, 7, 4360, fe5c2362
261, LOC_CIVILIZATION_CHINA_NAME, UNIT_CHINESE_CROUCHING_TIGER (2424835), 32, 30, -9999, -9999, 2833, ffffffff
261, LOC_CIVILIZATION_AMSTERDAM_NAME, UNIT_PIKEMAN (851975), 19, 27, -9999, -9999, 2833, ffffffff
261, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_BUILDER (3080194), 26, 23, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_TRADER (1245185), 27, 24, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_INQUISITOR (3670019), 25, 25, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_BUILDER (3866629), 33, 29, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_GURU (2490374), 29, 25, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_INQUISITOR (3604484), 31, 26, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_INQUISITOR (3538951), 28, 22, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_GURU (3801096), 29, 24, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_INQUISITOR (3735561), 26, 21, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_BUILDER (3866629), 33, 29, 24, 24, 4352, faa920c7
261, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_BUILDER (3866629), 33, 29, 24, 24, 4360, b197e785
261, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_GURU (2490374), 29, 25, 30, 26, 256, 68d20428
261, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_GURU (3801096), 29, 24, 30, 26, 256, ffffffff
261, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_INQUISITOR (3604484), 31, 26, 27, 18, 4360, 643fb335
261, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_INQUISITOR (3538951), 28, 22, 26, 19, 4360, bd637542
261, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_INQUISITOR (3735561), 26, 21, 26, 19, 4360, d3b13a67
261, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_BUILDER (3080194), 26, 23, 19, 24, 4360, 9df4f642
261, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_INQUISITOR (3604484), 29, 25, 27, 18, 4104, 97894df9
261, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_INQUISITOR (3538951), 26, 20, 26, 19, 4104,  6000bb8
261, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_MUSKETMAN (17432628), 5, 31, -9999, -9999, 2833, ffffffff
261, LOC_CIVILIZATION_SCYTHIA_NAME, UNIT_BUILDER (4325376), 7, 26, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_SCYTHIA_NAME, UNIT_MISSIONARY (3670017), 56, 8, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_SCYTHIA_NAME, UNIT_SETTLER (4521991), 6, 29, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_SCYTHIA_NAME, UNIT_TRADER (393220), 8, 28, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_SCYTHIA_NAME, UNIT_MISSIONARY (3604489), 57, 8, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_SCYTHIA_NAME, UNIT_GURU (1638408), 10, 27, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_SCYTHIA_NAME, UNIT_GREAT_ADMIRAL (2424843), 9, 30, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_SCYTHIA_NAME, UNIT_GURU (3473418), 13, 26, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_SCYTHIA_NAME, UNIT_MISSIONARY (4128781), 30, 34, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_SCYTHIA_NAME, UNIT_MISSIONARY (4390926), 25, 33, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_SCYTHIA_NAME, UNIT_MISSIONARY (3932172), 30, 21, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_SCYTHIA_NAME, UNIT_SETTLER (4521991), 6, 29, 66, 12, 276, f15df330
261, LOC_CIVILIZATION_SCYTHIA_NAME, UNIT_SETTLER (4521991), 6, 29, 7, 28, 256, 3e0bd8af
261, LOC_CIVILIZATION_SCYTHIA_NAME, UNIT_BUILDER (4325376), 7, 26, 13, 23, 4352, 41302eba
261, LOC_CIVILIZATION_SCYTHIA_NAME, UNIT_BUILDER (4325376), 7, 26, 13, 23, 4360, 41302eba
261, LOC_CIVILIZATION_SCYTHIA_NAME, UNIT_GURU (1638408), 10, 27, 13, 26, 4352, ffffffff
261, LOC_CIVILIZATION_SCYTHIA_NAME, UNIT_GURU (3473418), 13, 26, 10, 27, 4352, ffffffff
261, LOC_CIVILIZATION_SCYTHIA_NAME, UNIT_MISSIONARY (3670017), 56, 8, 69, 11, 4360, b0f30929
261, LOC_CIVILIZATION_SCYTHIA_NAME, UNIT_MISSIONARY (3670017), 59, 8, 60, 8, 4104, 4b1f1161
261, LOC_CIVILIZATION_SCYTHIA_NAME, UNIT_MISSIONARY (3604489), 57, 8, 69, 11, 4360, fb674232
261, LOC_CIVILIZATION_SCYTHIA_NAME, UNIT_MISSIONARY (3932172), 30, 21, 70, 28, 4360, e688da42
261, LOC_CIVILIZATION_SCYTHIA_NAME, UNIT_MISSIONARY (3932172), 28, 23, 26, 25, 4104, a0890835
261, LOC_CIVILIZATION_SCYTHIA_NAME, UNIT_MISSIONARY (4128781), 30, 34, 70, 28, 4360,  29e3adc
261, LOC_CIVILIZATION_SCYTHIA_NAME, UNIT_MISSIONARY (4390926), 25, 33, 70, 28, 4360,  d599ab1
261, LOC_CIVILIZATION_SCYTHIA_NAME, UNIT_MISSIONARY (4390926), 25, 31, 23, 30, 4104, 2ca36e94
261, LOC_CIVILIZATION_SCYTHIA_NAME, UNIT_MISSIONARY (4390926), 25, 30, 23, 30, 4104, aa1fe207
261, LOC_CIVILIZATION_SCYTHIA_NAME, UNIT_GREAT_ADMIRAL (2424843), 9, 30, 70, 7, 256, ffffffff
261, LOC_CIVILIZATION_SCYTHIA_NAME, UNIT_GREAT_ADMIRAL (2424843), 9, 30, 41, 12, 256, ffffffff
261, LOC_CIVILIZATION_SCYTHIA_NAME, UNIT_GREAT_ADMIRAL (2424843), 9, 30, 8, 21, 256, ffffffff
261, LOC_CIVILIZATION_SCYTHIA_NAME, UNIT_GREAT_ADMIRAL (2424843), 9, 30, 3, 31, 256, ffffffff
261, LOC_CIVILIZATION_SCYTHIA_NAME, UNIT_MISSIONARY (3932172), 28, 23, 70, 28, 4104, bce4cb59
261, LOC_CIVILIZATION_SCYTHIA_NAME, UNIT_MISSIONARY (4128781), 26, 33, 70, 28, 4104, dd40307a
261, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_MAN_AT_ARMS (15859747), 62, 6, -9999, -9999, 2833, ffffffff
261, LOC_CIVILIZATION_JAPAN_NAME, UNIT_TRADER (3342336), 59, 24, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_JAPAN_NAME, UNIT_TRADER (1769474), 64, 28, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_JAPAN_NAME, UNIT_KNIGHT (3080195), 57, 38, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_JAPAN_NAME, UNIT_MISSIONARY (3735553), 63, 27, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_JAPAN_NAME, UNIT_BOMBARD (2686982), 57, 36, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_JAPAN_NAME, UNIT_TRADER (2818055), 60, 30, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_JAPAN_NAME, UNIT_GURU (3473413), 60, 31, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_JAPAN_NAME, UNIT_BUILDER (3670024), 59, 38, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_JAPAN_NAME, UNIT_MUSKETMAN (3538954), 65, 35, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_JAPAN_NAME, UNIT_TRADER (3276809), 61, 28, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_JAPAN_NAME, UNIT_MISSIONARY (3604491), 65, 17, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_JAPAN_NAME, UNIT_MUSKETMAN (3538954), 65, 35, 65, 33, 4353, bd218496
261, LOC_CIVILIZATION_JAPAN_NAME, UNIT_BOMBARD (2686982), 57, 36, 63, 33, 4353,   ddad29
261, LOC_CIVILIZATION_JAPAN_NAME, UNIT_KNIGHT (3080195), 57, 38, 64, 33, 4353, 5ff1a0e0
261, LOC_CIVILIZATION_JAPAN_NAME, UNIT_BUILDER (3670024), 59, 38, 62, 32, 4360, 3eec06ee
261, LOC_CIVILIZATION_JAPAN_NAME, UNIT_MISSIONARY (3735553), 63, 27, 69, 11, 4360, 31e2fa99
261, LOC_CIVILIZATION_JAPAN_NAME, UNIT_MISSIONARY (3604491), 65, 17, 69, 11, 4360, 9ea62061
261, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_MAN_AT_ARMS (15859747), 62, 6, -9999, -9999, 2833, ffffffff
261, LOC_CIVILIZATION_CHINA_NAME, UNIT_CHINESE_CROUCHING_TIGER (2162688), 24, 30, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_CHINA_NAME, UNIT_BUILDER (1900545), 26, 29, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_CHINA_NAME, UNIT_TRADER (1966082), 26, 32, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_CHINA_NAME, UNIT_CHINESE_CROUCHING_TIGER (2424835), 32, 30, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_CHINA_NAME, UNIT_BUILDER (2228228), 24, 30, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_CHINA_NAME, UNIT_TRADER (2097158), 26, 32, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_CHINA_NAME, UNIT_SETTLER (2490375), 29, 38, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_CHINA_NAME, UNIT_CHINESE_CROUCHING_TIGER (2359301), 26, 32, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_CHINA_NAME, UNIT_SETTLER (2490375), 29, 38, 30, 36, 276, f6c718c1
261, LOC_CIVILIZATION_CHINA_NAME, UNIT_SETTLER (2490375), 29, 38, 32, 39, 276, acac7e8f
261, LOC_CIVILIZATION_CHINA_NAME, UNIT_SETTLER (2490375), 29, 38, 30, 36, 4353, f6c718c1
261, LOC_CIVILIZATION_CHINA_NAME, UNIT_CHINESE_CROUCHING_TIGER (2162688), 24, 30, 29, 36, 4353, 881c66a6
261, LOC_CIVILIZATION_CHINA_NAME, UNIT_SETTLER (2490375), 30, 36, 32, 39, 4097, dca102b1
261, LOC_CIVILIZATION_CHINA_NAME, UNIT_CHINESE_CROUCHING_TIGER (2162688), 25, 31, 32, 38, 4097,  97cc30f
261, LOC_CIVILIZATION_CHINA_NAME, UNIT_CHINESE_CROUCHING_TIGER (2359301), 26, 32, 23, 29, 4353, 873f5d2b
261, LOC_CIVILIZATION_CHINA_NAME, UNIT_BUILDER (1900545), 26, 29, 25, 31, 256, d751a177
261, LOC_CIVILIZATION_CHINA_NAME, UNIT_CHINESE_CROUCHING_TIGER (2424835), 32, 30, 33, 30, 272, e2aeb154
261, LOC_CIVILIZATION_CHINA_NAME, UNIT_CHINESE_CROUCHING_TIGER (2162688), 25, 31, 32, 38, 4097, fc64d651
261, LOC_CIVILIZATION_CHINA_NAME, UNIT_BUILDER (2228228), 24, 30, 38, 38, 4360, 8df37af3
261, LOC_CIVILIZATION_CHINA_NAME, UNIT_CHINESE_CROUCHING_TIGER (2359301), 25, 30, 23, 29, 4097, 41285904
261, LOC_CIVILIZATION_CHINA_NAME, UNIT_SETTLER (2490375), 30, 36, 32, 39, 4097, dca102b1
261, LOC_CIVILIZATION_BRUSSELS_NAME, UNIT_TRADER (589825), 10, 32, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_BRUSSELS_NAME, UNIT_CROSSBOWMAN (1310724), 69, 33, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_BRUSSELS_NAME, UNIT_TRADER (1048581), 73, 33, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_BRUSSELS_NAME, UNIT_SETTLER (1245190), 69, 33, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_BRUSSELS_NAME, UNIT_CARAVEL (1376259), 73, 41, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_BRUSSELS_NAME, UNIT_CROSSBOWMAN (1310724), 69, 33, 68, 35, 4353, 1869d894
261, LOC_CIVILIZATION_BRUSSELS_NAME, UNIT_CARAVEL (1376259), 73, 41, -9999, -9999, 2304, ffffffff
261, LOC_CIVILIZATION_BRUSSELS_NAME, UNIT_CARAVEL (1376259), 73, 41, 2, 40, 256, e453f76b
261, LOC_CIVILIZATION_LA_VENTA_NAME, UNIT_TRADER (786433), 29, 22, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_LA_VENTA_NAME, UNIT_MUSKETMAN (1179648), 34, 21, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_LA_VENTA_NAME, UNIT_BUILDER (1048580), 32, 22, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_LA_VENTA_NAME, UNIT_TREBUCHET (851974), 30, 21, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_LA_VENTA_NAME, UNIT_CROSSBOWMAN (983045), 31, 19, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_LA_VENTA_NAME, UNIT_MUSKETMAN (1179648), 34, 21, 33, 19, 256, d5bd30eb
261, LOC_CIVILIZATION_LA_VENTA_NAME, UNIT_CROSSBOWMAN (983045), 31, 19, 31, 18, 256, 18cda6da
261, LOC_CIVILIZATION_LA_VENTA_NAME, UNIT_TREBUCHET (851974), 30, 21, 31, 21, 256, eb2e5681
261, LOC_CIVILIZATION_KANDY_NAME, UNIT_BOMBARD (1245184), 56, 16, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_KANDY_NAME, UNIT_CROSSBOWMAN (1179651), 58, 22, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_KANDY_NAME, UNIT_CROSSBOWMAN (1114116), 59, 19, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_KANDY_NAME, UNIT_BUILDER (1310727), 58, 17, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_KANDY_NAME, UNIT_BUILDER (1310727), 58, 17, 57, 18, 4352, b0b6c66d
261, LOC_CIVILIZATION_KANDY_NAME, UNIT_BUILDER (1310727), 58, 17, 57, 18, 4360, b0b6c66d
261, LOC_CIVILIZATION_KANDY_NAME, UNIT_BOMBARD (1245184), 56, 16, 57, 15, 256, 2482568a
261, LOC_CIVILIZATION_KANDY_NAME, UNIT_CROSSBOWMAN (1179651), 58, 22, 59, 20, 256,  bccfb87
261, LOC_CIVILIZATION_KANDY_NAME, UNIT_CROSSBOWMAN (1114116), 59, 19, 58, 19, 256, 4d572124
261, LOC_CIVILIZATION_STOCKHOLM_NAME, UNIT_BOMBARD (1179652), 16, 20, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_STOCKHOLM_NAME, UNIT_BOMBARD (1179652), 16, 20, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_STOCKHOLM_NAME, UNIT_BUILDER (1114118), 22, 19, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_STOCKHOLM_NAME, UNIT_TRADER (1245191), 22, 20, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_STOCKHOLM_NAME, UNIT_BOMBARD (1179652), 16, 20, 16, 19, 256, 1d93e142
261, LOC_CIVILIZATION_AMSTERDAM_NAME, UNIT_TRADER (327680), 21, 32, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_AMSTERDAM_NAME, UNIT_GALLEY (262146), 17, 33, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_AMSTERDAM_NAME, UNIT_BUILDER (655363), 22, 32, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_AMSTERDAM_NAME, UNIT_TRADER (589828), 27, 32, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_AMSTERDAM_NAME, UNIT_BOMBARD (917509), 19, 32, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_AMSTERDAM_NAME, UNIT_PIKEMAN (851975), 19, 27, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_AMSTERDAM_NAME, UNIT_BOMBARD (917509), 19, 32, 19, 33, 256, 73311c1e
261, LOC_CIVILIZATION_AMSTERDAM_NAME, UNIT_PIKEMAN (851975), 19, 27, 19, 29, 256, 4046cb07
261, LOC_CIVILIZATION_CARTHAGE_NAME, UNIT_CROSSBOWMAN (917504), 71, 10, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_CARTHAGE_NAME, UNIT_BOMBARD (1114113), 70, 11, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_CARTHAGE_NAME, UNIT_BUILDER (589826), 70, 14, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_CARTHAGE_NAME, UNIT_TRADER (720901), 1, 12, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_CARTHAGE_NAME, UNIT_TRADER (524291), 10, 18, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_CARTHAGE_NAME, UNIT_CROSSBOWMAN (1048583), 69, 16, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_CARTHAGE_NAME, UNIT_CROSSBOWMAN (917504), 71, 10, 71, 9, 256, 62a632a4
261, LOC_CIVILIZATION_CARTHAGE_NAME, UNIT_BOMBARD (1114113), 70, 11, 71, 10, 256, 4595162e
261, LOC_CIVILIZATION_CARTHAGE_NAME, UNIT_CROSSBOWMAN (1048583), 69, 16, 68, 16, 256, d2d45444
261, LOC_CIVILIZATION_SEOUL_NAME, UNIT_TRADER (917504), 71, 33, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_SEOUL_NAME, UNIT_TRADER (1114115), 22, 32, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_SEOUL_NAME, UNIT_CROSSBOWMAN (1048578), 19, 30, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_SEOUL_NAME, UNIT_BUILDER (983045), 15, 28, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_SEOUL_NAME, UNIT_PIKEMAN (851972), 16, 29, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_SEOUL_NAME, UNIT_CROSSBOWMAN (786438), 17, 29, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_SEOUL_NAME, UNIT_CROSSBOWMAN (786438), 17, 29, 18, 30, 4353, 8a5629cd
261, LOC_CIVILIZATION_SEOUL_NAME, UNIT_CROSSBOWMAN (1048578), 19, 30, 18, 29, 4353, 8de6c02b
261, LOC_CIVILIZATION_NAN_MADOL_NAME, UNIT_BUILDER (458752), 12, 22, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_NAN_MADOL_NAME, UNIT_TREBUCHET (786433), 15, 20, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_NAN_MADOL_NAME, UNIT_PIKEMAN (851970), 15, 22, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_NAN_MADOL_NAME, UNIT_GALLEY (327683), 0, 28, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_NAN_MADOL_NAME, UNIT_TRADER (589829), 65, 20, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_NAN_MADOL_NAME, UNIT_PIKEMAN (720902), 14, 22, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_NAN_MADOL_NAME, UNIT_TRADER (524292), 11, 23, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_LA_VENTA_NAME, UNIT_CROSSBOWMAN (983045), 31, 18, -9999, -9999, 2833, ffffffff
261, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_ARCHER (4325377), 66, 4, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_ARCHER (8323077), 66, 7, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_SPEARMAN (589832), 65, 2, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_SPEARMAN (720906), 3, 32, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_GALLEY (8454150), 52, 16, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_SCOUT (17104912), 32, 12, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_CROSSBOWMAN (17235987), 32, 15, -9999, -9999, 2325, ffffffff
261, LOC_CIVILIZATION_BARBARIAN_NAME, UNIT_BATTERING_RAM (16252951), 53, 38, -9999, -9999, 2325, ffffffff
