Game Turn, Player, City, Food Adv., Prod. Adv., Construct, Order Source
227, 1, LOC_CITY_NAME_IWNW, , CONTRACT 3087, SUBMITTED, NO_UNIT, BUILDING_BARRACKS, NO_DISTRICT, VALUE 0.0, Seek Target Wonder
245, 11, LOC_CITY_NAME_AMSTERDAM, , CONTRACT 3495, SUBMITTED, NO_UNIT, BUILDING_STAR_FORT, NO_DISTRICT, VALUE 477.0, Build City Building
246, 1, LOC_CITY_NAME_RA_KEDET, , CONTRACT 3436, CANCELLED, NO_UNIT, BUILDING_LIBRARY, NO_DISTRICT, VALUE 2640.0, Build City Building
246, 1, LOC_CITY_NAME_RA_KEDET, , , BUILDING_TEMPLE, Build Trigger Building, CONTRACT 3458
246, 1, LOC_CITY_NAME_RA_KEDET, , CONTRACT 3497, SUBMITTED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 943.0, Settle City Op
246, 1, LOC_CITY_NAME_AKHETATEN, , CONTRACT 3497, SUBMITTED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 943.0, Settle City Op
246, 1, LOC_CITY_NAME_MEMPHIS, , CONTRACT 3497, SUBMITTED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 943.0, Settle City Op
246, 1, LOC_CITY_NAME_IWNW, , CONTRACT 3497, SUBMITTED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 943.0, Settle City Op
246, 1, LOC_CITY_NAME_MENDES, , CONTRACT 3497, SUBMITTED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 943.0, Settle City Op
246, 1, LOC_CITY_NAME_RA_KEDET, , CONTRACT 3498, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 1013.0, Build City Improvement
246, 1, LOC_CITY_NAME_AKHETATEN, , CONTRACT 3498, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 1013.0, Build City Improvement
246, 1, LOC_CITY_NAME_MEMPHIS, , CONTRACT 3498, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 1013.0, Build City Improvement
246, 1, LOC_CITY_NAME_IWNW, , CONTRACT 3498, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 1013.0, Build City Improvement
246, 1, LOC_CITY_NAME_MENDES, , CONTRACT 3498, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 1013.0, Build City Improvement
246, 2, LOC_CITY_NAME_SAO_PAULO, , , BUILDING_CASTLE, Default Specialization, , , Value 2393.1
246, 2, LOC_CITY_NAME_PORTO_ALEGRE, , CONTRACT 3503, SUBMITTED, NO_UNIT, BUILDING_PETRA, NO_DISTRICT, VALUE 7.0, Seek Target Wonder
246, 2, LOC_CITY_NAME_SALVADOR, , CONTRACT 3506, SUBMITTED, NO_UNIT, BUILDING_WALLS, NO_DISTRICT, VALUE 968.0, Build City Building
246, 2, LOC_CITY_NAME_RIO_DE_JANEIRO, , CONTRACT 3509, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 256.0, Build City Improvement
246, 2, LOC_CITY_NAME_SAO_PAULO, , CONTRACT 3509, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 256.0, Build City Improvement
246, 2, LOC_CITY_NAME_SALVADOR, , CONTRACT 3509, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 256.0, Build City Improvement
246, 2, LOC_CITY_NAME_MANAUS, , CONTRACT 3509, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 256.0, Build City Improvement
246, 2, LOC_CITY_NAME_FORTALEZA, , CONTRACT 3509, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 256.0, Build City Improvement
246, 2, LOC_CITY_NAME_CURITIBA, , CONTRACT 3509, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 256.0, Build City Improvement
246, 2, LOC_CITY_NAME_PORTO_ALEGRE, , CONTRACT 3509, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 256.0, Build City Improvement
246, 2, LOC_CITY_NAME_NATAL, , CONTRACT 3509, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 256.0, Build City Improvement
246, 2, LOC_CITY_NAME_CAMPINAS, , CONTRACT 3509, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 256.0, Build City Improvement
246, 5, LOC_CITY_NAME_JIAODONG, , CONTRACT 3515, SUBMITTED, NO_UNIT, BUILDING_WALLS, NO_DISTRICT, VALUE 484.0, Build City Building
246, 5, LOC_CITY_NAME_XIAN, , CONTRACT 3516, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 184.0, Build City Improvement
246, 5, LOC_CITY_NAME_BEIJING, , CONTRACT 3516, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 184.0, Build City Improvement
246, 5, LOC_CITY_NAME_TAIYUAN, , CONTRACT 3516, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 184.0, Build City Improvement
246, 5, LOC_CITY_NAME_CHANGSHA, , CONTRACT 3516, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 184.0, Build City Improvement
246, 5, LOC_CITY_NAME_HANDAN, , CONTRACT 3516, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 184.0, Build City Improvement
246, 5, LOC_CITY_NAME_JIAODONG, , CONTRACT 3516, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 184.0, Build City Improvement
246, 5, LOC_CITY_NAME_CHANGSHA, , CONTRACT 3518, SUBMITTED, NO_UNIT, BUILDING_CASTLE, NO_DISTRICT, VALUE 925.0, Build City Building
246, 5, LOC_CITY_NAME_TAIYUAN, , CONTRACT 3519, SUBMITTED, NO_UNIT, BUILDING_CASTLE, NO_DISTRICT, VALUE 677.0, Build City Building
246, 6, LOC_CITY_NAME_BRUSSELS, , CONTRACT 3521, SUBMITTED, UNIT_PIKEMAN, NO_BUILDING, NO_DISTRICT, VALUE 100.0, Simple Operation Attack
246, 7, LOC_CITY_NAME_LA_VENTA, , , PROJECT_ENHANCE_DISTRICT_HOLY_SITE, Default Specialization, , , Value 8.0
246, 14, LOC_CITY_NAME_NAN_MADOL, , CONTRACT 3523, SUBMITTED, NO_UNIT, BUILDING_STAR_FORT, NO_DISTRICT, VALUE 851.0, Build City Building
247, 1, LOC_CITY_NAME_IWNW, , CONTRACT 3524, SUBMITTED, NO_UNIT, BUILDING_BARRACKS, NO_DISTRICT, VALUE 0.0, Seek Target Wonder
247, 1, LOC_CITY_NAME_IWNW, , CONTRACT 3525, SUBMITTED, NO_UNIT, BUILDING_UNIVERSITY, NO_DISTRICT, VALUE 778.0, Build City Building
247, 1, LOC_CITY_NAME_AKHETATEN, , CONTRACT 3527, SUBMITTED, NO_UNIT, BUILDING_UNIVERSITY, NO_DISTRICT, VALUE 786.0, Build City Building
247, 2, LOC_CITY_NAME_RIO_DE_JANEIRO, , CONTRACT 3301, COMPLETED, NO_UNIT, NO_BUILDING, DISTRICT_AERODROME, VALUE 6242.3, Build City District
247, 2, LOC_CITY_NAME_RIO_DE_JANEIRO, , , UNIT_BIPLANE, Default Specialization, , , Value 4546.8
247, 2, LOC_CITY_NAME_SAO_PAULO, , CONTRACT 3532, SUBMITTED, NO_UNIT, BUILDING_CHICHEN_ITZA, NO_DISTRICT, VALUE 797.0, Seek Target Wonder
247, 3, LOC_CITY_NAME_POKROVKA, , CONTRACT 3150, CANCELLED, NO_UNIT, NO_BUILDING, DISTRICT_THEATER, VALUE 1171.1, Build City District
247, 3, LOC_CITY_NAME_POKROVKA, , CONTRACT 3399, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 248.0, Build City Improvement
247, 3, LOC_CITY_NAME_POKROVKA, , CONTRACT 3483, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 220.0, Build City Improvement
247, 3, LOC_CITY_NAME_POKROVKA, , , UNIT_SETTLER, Settle City Op, CONTRACT 3481
247, 3, FAITH PURCHASE, , , UNIT_MISSIONARY, Unknown, CONTRACT 3513
247, 3, LOC_CITY_NAME_NEAPOLIS, , CONTRACT 3534, SUBMITTED, NO_UNIT, BUILDING_HAGIA_SOPHIA, NO_DISTRICT, VALUE 280.0, Seek Target Wonder
247, 3, LOC_CITY_NAME_POKROVKA, , CONTRACT 3535, SUBMITTED, NO_UNIT, BUILDING_GREAT_LIGHTHOUSE, NO_DISTRICT, VALUE 875.0, Seek Target Wonder
247, 3, LOC_CITY_NAME_KUL_OBA, , CONTRACT 3539, SUBMITTED, NO_UNIT, BUILDING_WALLS, NO_DISTRICT, VALUE 345.0, Build City Building
247, 4, LOC_CITY_NAME_KYOTO, , , PROJECT_ENHANCE_DISTRICT_ENCAMPMENT, Default Specialization, , , Value 161.3
247, 5, PURCHASE, , , UNIT_BUILDER, Build City Improvement, CONTRACT 3368
247, 5, LOC_CITY_NAME_XIAN, , CONTRACT 3544, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 184.0, Build City Improvement
247, 5, LOC_CITY_NAME_BEIJING, , CONTRACT 3544, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 184.0, Build City Improvement
247, 5, LOC_CITY_NAME_TAIYUAN, , CONTRACT 3544, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 184.0, Build City Improvement
247, 5, LOC_CITY_NAME_CHANGSHA, , CONTRACT 3544, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 184.0, Build City Improvement
247, 5, LOC_CITY_NAME_HANDAN, , CONTRACT 3544, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 184.0, Build City Improvement
247, 5, LOC_CITY_NAME_JIAODONG, , CONTRACT 3544, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 184.0, Build City Improvement
247, 9, LOC_CITY_NAME_STOCKHOLM, , , PROJECT_ENHANCE_DISTRICT_CAMPUS, Default Specialization, , , Value 140.3
248, 2, LOC_CITY_NAME_CAMPINAS, , CONTRACT 3548, SUBMITTED, NO_UNIT, BUILDING_GRANARY, NO_DISTRICT, VALUE 297.0, Build City Building
248, 2, LOC_CITY_NAME_PORTO_ALEGRE, , CONTRACT 3549, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_STREET_CARNIVAL, VALUE 377.0, Build City District
248, 2, LOC_CITY_NAME_CAMPINAS, , CONTRACT 3550, SUBMITTED, NO_UNIT, BUILDING_CHICHEN_ITZA, NO_DISTRICT, VALUE 17.0, Seek Target Wonder
248, 2, LOC_CITY_NAME_RIO_DE_JANEIRO, , CONTRACT 3551, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 241.0, Build City Improvement
248, 2, LOC_CITY_NAME_SAO_PAULO, , CONTRACT 3551, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 241.0, Build City Improvement
248, 2, LOC_CITY_NAME_SALVADOR, , CONTRACT 3551, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 241.0, Build City Improvement
248, 2, LOC_CITY_NAME_MANAUS, , CONTRACT 3551, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 241.0, Build City Improvement
248, 2, LOC_CITY_NAME_FORTALEZA, , CONTRACT 3551, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 241.0, Build City Improvement
248, 2, LOC_CITY_NAME_CURITIBA, , CONTRACT 3551, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 241.0, Build City Improvement
248, 2, LOC_CITY_NAME_PORTO_ALEGRE, , CONTRACT 3551, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 241.0, Build City Improvement
248, 2, LOC_CITY_NAME_NATAL, , CONTRACT 3551, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 241.0, Build City Improvement
248, 2, LOC_CITY_NAME_CAMPINAS, , CONTRACT 3551, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 241.0, Build City Improvement
248, 3, LOC_CITY_NAME_KUL_OBA, , CONTRACT 2753, COMPLETED, NO_UNIT, NO_BUILDING, DISTRICT_HARBOR, VALUE 1701.6, Build City District
248, 3, LOC_CITY_NAME_KUL_OBA, , CONTRACT 3481, IN PROGRESS, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 1295.0, Settle City Op
248, 3, LOC_CITY_NAME_KUL_OBA, , CONTRACT 3483, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 220.0, Build City Improvement
248, 3, LOC_CITY_NAME_KUL_OBA, , , BUILDING_WALLS, Build City Building, CONTRACT 3539
248, 3, LOC_CITY_NAME_POKROVKA, , CONTRACT 3555, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_THEATER, VALUE 1395.0, Build City District
248, 4, LOC_CITY_NAME_KYOTO, , CONTRACT 3558, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_HOLY_SITE, VALUE 2501.0, Seek Target Wonder
248, 4, LOC_CITY_NAME_KYOTO, , CONTRACT 3559, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_HOLY_SITE, VALUE 6690.0, Build City District
248, 5, LOC_CITY_NAME_XIAN, , CONTRACT 3100, COMPLETED, NO_UNIT, NO_BUILDING, DISTRICT_ENCAMPMENT, VALUE 1139.8, Build City District
248, 5, LOC_CITY_NAME_XIAN, , , BUILDING_MUSEUM_ART, Build Trigger Building, CONTRACT 3487
248, 5, LOC_CITY_NAME_TAIYUAN, , CONTRACT 3561, SUBMITTED, UNIT_QUADRIREME, NO_BUILDING, NO_DISTRICT, VALUE 3.0, Build Trigger Unit
248, 5, LOC_CITY_NAME_CHANGSHA, , CONTRACT 3561, SUBMITTED, UNIT_QUADRIREME, NO_BUILDING, NO_DISTRICT, VALUE 3.0, Build Trigger Unit
248, 5, LOC_CITY_NAME_XIAN, , CONTRACT 3562, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 196.0, Build City Improvement
248, 5, LOC_CITY_NAME_BEIJING, , CONTRACT 3562, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 196.0, Build City Improvement
248, 5, LOC_CITY_NAME_TAIYUAN, , CONTRACT 3562, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 196.0, Build City Improvement
248, 5, LOC_CITY_NAME_CHANGSHA, , CONTRACT 3562, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 196.0, Build City Improvement
248, 5, LOC_CITY_NAME_HANDAN, , CONTRACT 3562, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 196.0, Build City Improvement
248, 5, LOC_CITY_NAME_JIAODONG, , CONTRACT 3562, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 196.0, Build City Improvement
248, 5, LOC_CITY_NAME_HANDAN, , CONTRACT 3565, SUBMITTED, NO_UNIT, BUILDING_BANK, NO_DISTRICT, VALUE 0.0, Build Trigger Building
249, 1, LOC_CITY_NAME_MENDES, , CONTRACT 3566, SUBMITTED, NO_UNIT, BUILDING_POTALA_PALACE, NO_DISTRICT, VALUE 554.0, Seek Target Wonder
249, 1, LOC_CITY_NAME_MEMPHIS, , CONTRACT 3567, SUBMITTED, NO_UNIT, BUILDING_CHICHEN_ITZA, NO_DISTRICT, VALUE 628.0, Seek Target Wonder
249, 1, LOC_CITY_NAME_RA_KEDET, , CONTRACT 3569, SUBMITTED, NO_UNIT, BUILDING_POTALA_PALACE, NO_DISTRICT, VALUE 626.0, Seek Target Wonder
249, 2, LOC_CITY_NAME_MANAUS, , CONTRACT 2951, COMPLETED, NO_UNIT, BUILDING_MAHABODHI_TEMPLE, NO_DISTRICT, VALUE 1697.1, Seek Target Wonder
249, 2, LOC_CITY_NAME_MANAUS, , CONTRACT 3250, COMPLETED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 1221.0, Settle City Op
249, 2, LOC_CITY_NAME_MANAUS, , , DISTRICT_AERODROME, Build City District, CONTRACT 3353
249, 2, LOC_CITY_NAME_FORTALEZA, , CONTRACT 3017, COMPLETED, NO_UNIT, BUILDING_STAR_FORT, NO_DISTRICT, VALUE 4545.5, Build City Building
249, 2, LOC_CITY_NAME_FORTALEZA, , CONTRACT 3250, COMPLETED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 1221.0, Settle City Op
249, 2, LOC_CITY_NAME_FORTALEZA, , , DISTRICT_INDUSTRIAL_ZONE, Build City District, CONTRACT 3463
249, 2, LOC_CITY_NAME_CURITIBA, , , BUILDING_UNIVERSITY, Default Specialization, , , Value 1002.0
249, 2, LOC_CITY_NAME_RIO_DE_JANEIRO, , CONTRACT 3572, SUBMITTED, NO_UNIT, BUILDING_MUSEUM_ART, NO_DISTRICT, VALUE 0.0, Build Trigger Building
249, 2, LOC_CITY_NAME_CURITIBA, , CONTRACT 3573, SUBMITTED, NO_UNIT, BUILDING_CHICHEN_ITZA, NO_DISTRICT, VALUE 224.0, Seek Target Wonder
249, 2, LOC_CITY_NAME_RIO_DE_JANEIRO, , CONTRACT 3575, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 256.0, Build City Improvement
249, 2, LOC_CITY_NAME_SAO_PAULO, , CONTRACT 3575, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 256.0, Build City Improvement
249, 2, LOC_CITY_NAME_SALVADOR, , CONTRACT 3575, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 256.0, Build City Improvement
249, 2, LOC_CITY_NAME_MANAUS, , CONTRACT 3575, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 256.0, Build City Improvement
249, 2, LOC_CITY_NAME_FORTALEZA, , CONTRACT 3575, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 256.0, Build City Improvement
249, 2, LOC_CITY_NAME_CURITIBA, , CONTRACT 3575, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 256.0, Build City Improvement
249, 2, LOC_CITY_NAME_PORTO_ALEGRE, , CONTRACT 3575, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 256.0, Build City Improvement
249, 2, LOC_CITY_NAME_NATAL, , CONTRACT 3575, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 256.0, Build City Improvement
249, 2, LOC_CITY_NAME_CAMPINAS, , CONTRACT 3575, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 256.0, Build City Improvement
249, 3, LOC_CITY_NAME_POKROVKA, , CONTRACT 3579, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 226.0, Build City Improvement
249, 3, LOC_CITY_NAME_ISSYK, , CONTRACT 3579, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 226.0, Build City Improvement
249, 3, LOC_CITY_NAME_NEAPOLIS, , CONTRACT 3579, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 226.0, Build City Improvement
249, 3, LOC_CITY_NAME_KUL_OBA, , CONTRACT 3579, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 226.0, Build City Improvement
249, 4, LOC_CITY_NAME_KYOTO, , CONTRACT 3582, SUBMITTED, UNIT_MUSKETMAN, NO_BUILDING, NO_DISTRICT, VALUE 616.0, Siege City Assault
249, 4, LOC_CITY_NAME_TAKAMATSU, , CONTRACT 3583, SUBMITTED, NO_UNIT, BUILDING_GRANARY, NO_DISTRICT, VALUE 226.0, Build City Building
249, 4, LOC_CITY_NAME_OSAKA, , CONTRACT 3584, SUBMITTED, NO_UNIT, BUILDING_PETRA, NO_DISTRICT, VALUE 141.0, Seek Target Wonder
249, 4, LOC_CITY_NAME_OSAKA, , CONTRACT 3585, SUBMITTED, NO_UNIT, BUILDING_TEMPLE, NO_DISTRICT, VALUE 4790.0, Build City Building
249, 4, LOC_CITY_NAME_KYOTO, , CONTRACT 3586, SUBMITTED, NO_UNIT, BUILDING_SHRINE, NO_DISTRICT, VALUE 1290.0, Build City Building
249, 5, LOC_CITY_NAME_XIAN, , CONTRACT 3588, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_AQUEDUCT, VALUE 434.0, Build City District
249, 12, LOC_CITY_NAME_CARTHAGE, , CONTRACT 3589, SUBMITTED, NO_UNIT, BUILDING_STAR_FORT, NO_DISTRICT, VALUE 1235.0, Build City Building
250, 1, LOC_CITY_NAME_AKHETATEN, , CONTRACT 2598, CANCELLED, NO_UNIT, BUILDING_MAHABODHI_TEMPLE, NO_DISTRICT, VALUE 1682.0, Seek Target Wonder
250, 1, LOC_CITY_NAME_AKHETATEN, , , BUILDING_UNIVERSITY, Default Specialization, , , Value 1471.1
250, 1, LOC_CITY_NAME_RA_KEDET, , CONTRACT 3591, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 238.0, Build City Improvement
250, 1, LOC_CITY_NAME_AKHETATEN, , CONTRACT 3591, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 238.0, Build City Improvement
250, 1, LOC_CITY_NAME_MEMPHIS, , CONTRACT 3591, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 238.0, Build City Improvement
250, 1, LOC_CITY_NAME_IWNW, , CONTRACT 3591, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 238.0, Build City Improvement
250, 1, LOC_CITY_NAME_MENDES, , CONTRACT 3591, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 238.0, Build City Improvement
250, 2, FAITH PURCHASE, , , UNIT_INQUISITOR, Unknown, CONTRACT 3576
250, 2, LOC_CITY_NAME_NATAL, , CONTRACT 3594, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_ENCAMPMENT, VALUE 1420.0, Build City District
250, 2, LOC_CITY_NAME_MANAUS, , CONTRACT 3596, SUBMITTED, NO_UNIT, BUILDING_POTALA_PALACE, NO_DISTRICT, VALUE 520.0, Seek Target Wonder
250, 2, LOC_CITY_NAME_SALVADOR, , CONTRACT 3597, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_ENCAMPMENT, VALUE 1234.0, Build City District
250, 3, PURCHASE, , , UNIT_BUILDER, Build City Improvement, CONTRACT 3579
250, 3, LOC_CITY_NAME_NEAPOLIS, , CONTRACT 3481, IN PROGRESS, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 1295.0, Settle City Op
250, 3, LOC_CITY_NAME_NEAPOLIS, , CONTRACT 3579, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 226.0, Build City Improvement
250, 3, LOC_CITY_NAME_NEAPOLIS, , , PROJECT_ENHANCE_DISTRICT_CAMPUS, Default Specialization, , , Value 422.9
250, 3, LOC_CITY_NAME_KUL_OBA, , CONTRACT 3601, SUBMITTED, NO_UNIT, BUILDING_SHIPYARD, NO_DISTRICT, VALUE 0.0, Build Trigger Building
250, 4, LOC_CITY_NAME_KYOTO, , CONTRACT 3604, SUBMITTED, NO_UNIT, BUILDING_WORKSHOP, NO_DISTRICT, VALUE 0.0, Build Trigger Building
250, 5, LOC_CITY_NAME_BEIJING, , CONTRACT 3488, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 318.0, Build City Improvement
250, 5, LOC_CITY_NAME_BEIJING, , , UNIT_CHINESE_CROUCHING_TIGER, Generic Offense
250, 5, LOC_CITY_NAME_XIAN, , CONTRACT 3606, SUBMITTED, UNIT_PIKEMAN, NO_BUILDING, NO_DISTRICT, VALUE 50.0, Simple Operation Attack
250, 5, LOC_CITY_NAME_BEIJING, , CONTRACT 3606, SUBMITTED, UNIT_PIKEMAN, NO_BUILDING, NO_DISTRICT, VALUE 50.0, Simple Operation Attack
250, 5, LOC_CITY_NAME_TAIYUAN, , CONTRACT 3606, SUBMITTED, UNIT_PIKEMAN, NO_BUILDING, NO_DISTRICT, VALUE 50.0, Simple Operation Attack
250, 5, LOC_CITY_NAME_CHANGSHA, , CONTRACT 3606, SUBMITTED, UNIT_PIKEMAN, NO_BUILDING, NO_DISTRICT, VALUE 50.0, Simple Operation Attack
250, 5, LOC_CITY_NAME_HANDAN, , CONTRACT 3606, SUBMITTED, UNIT_PIKEMAN, NO_BUILDING, NO_DISTRICT, VALUE 50.0, Simple Operation Attack
250, 5, LOC_CITY_NAME_JIAODONG, , CONTRACT 3606, SUBMITTED, UNIT_PIKEMAN, NO_BUILDING, NO_DISTRICT, VALUE 50.0, Simple Operation Attack
250, 8, LOC_CITY_NAME_KANDY, , CONTRACT 3609, SUBMITTED, UNIT_CROSSBOWMAN, NO_BUILDING, NO_DISTRICT, VALUE 157.0, Early City Assault
250, 13, LOC_CITY_NAME_SEOUL, , CONTRACT 3611, SUBMITTED, NO_UNIT, BUILDING_STAR_FORT, NO_DISTRICT, VALUE 1399.0, Build City Building
251, 1, LOC_CITY_NAME_MENDES, , CONTRACT 3612, SUBMITTED, UNIT_ARTILLERY, NO_BUILDING, NO_DISTRICT, VALUE 271.0, Build City Building
251, 1, LOC_CITY_NAME_MEMPHIS, , CONTRACT 3613, SUBMITTED, UNIT_ARTILLERY, NO_BUILDING, NO_DISTRICT, VALUE 548.0, Build City Building
251, 1, LOC_CITY_NAME_AKHETATEN, , CONTRACT 3614, SUBMITTED, NO_UNIT, BUILDING_BARRACKS, NO_DISTRICT, VALUE 0.0, Seek Target Wonder
251, 1, LOC_CITY_NAME_AKHETATEN, , CONTRACT 3617, SUBMITTED, NO_UNIT, BUILDING_AMPHITHEATER, NO_DISTRICT, VALUE 100.0, Manage Great Person
251, 1, LOC_CITY_NAME_IWNW, , CONTRACT 3617, SUBMITTED, NO_UNIT, BUILDING_AMPHITHEATER, NO_DISTRICT, VALUE 100.0, Manage Great Person
251, 1, LOC_CITY_NAME_MENDES, , CONTRACT 3617, SUBMITTED, NO_UNIT, BUILDING_AMPHITHEATER, NO_DISTRICT, VALUE 100.0, Manage Great Person
251, 1, LOC_CITY_NAME_RA_KEDET, , CONTRACT 3618, SUBMITTED, UNIT_ARTILLERY, NO_BUILDING, NO_DISTRICT, VALUE 951.0, Build City Building
251, 2, PURCHASE, , , BUILDING_GRANARY, Build City Building, CONTRACT 3548
251, 2, LOC_CITY_NAME_SAO_PAULO, , CONTRACT 3551, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 241.0, Build City Improvement
251, 2, LOC_CITY_NAME_SAO_PAULO, , , BUILDING_STAR_FORT, Default Specialization, , , Value 3871.8
251, 2, FAITH PURCHASE, , , UNIT_INQUISITOR, Unknown, CONTRACT 3600
